seed,method,learning_rate,beta,gamma,episodes_per_update,center_returns,normalize_returns,handoff_fraction,updates,evaluation_episodes,environment_steps,final_training_mean,stochastic_evaluation_mean,deterministic_evaluation_mean,mean_min_probability
10096,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5179828,57.61892988553339,47.90917991780579,-56.6217785700551,
10096,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5208801,41.80269463086219,92.77897041291867,-38.22677316328755,0.19992369934916496
10097,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5686531,43.77065150358826,45.1345389027747,-51.98697396537601,
10097,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5320769,59.30449248340545,77.91099560674833,-52.469565354283475,0.17316269561648368
10098,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5914492,36.677353520491636,-5.120973321871308,-59.775780480346576,
10098,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5727906,87.15237834486958,124.6873884514128,98.7930275179465,0.20199057534337045
10099,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5561950,-1.8741224856079797,-32.8979523067675,-56.81336576653264,
10099,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5622000,59.73923385555975,62.32862684525203,-26.899569186153258,0.19293471112847327
10100,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5789893,54.178128749271536,108.75343797361828,44.145339856530825,
10100,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5875180,-21.46496653050258,8.333589977362456,-48.6044558787963,0.2076505959033966
10101,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5933727,50.2404027884872,40.89249395460457,-39.18234333302613,
10101,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5739455,60.613163504092135,69.0516967419122,-43.511832213890855,0.20035623997449875
10102,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5863632,57.909107726543,7.038960961097604,-106.38662305351988,
10102,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5596343,35.442669767565924,12.059002561654154,-42.42428114114888,0.1854145672917366
10103,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5177976,98.55216519932463,37.627713377323516,-95.99163441244954,
10103,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5875644,27.184648765483033,63.90877601520463,-57.881585719858904,0.16115364439785482
10104,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5536241,23.31627907558051,14.142210021147278,-93.14932934280256,
10104,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4502178,76.27010354268397,126.49326083628254,-34.21555628262149,0.17509765297174454
10105,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4915773,176.2819801104975,179.37141099898582,73.8439136269505,
10105,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5715420,66.15096481355893,-22.63536905164719,-122.76101290258086,0.18586671784520148
10106,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5601178,31.084828766051125,43.66911919165119,-49.40478415646335,
10106,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5746577,52.65647995462594,63.370681938392124,-37.54601725807327,0.17694834887981414
10107,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5569750,36.65776526728709,52.39744652304459,-24.348156079594975,
10107,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5515275,12.560524738935955,41.31645983152273,-51.47079879857632,0.161092346906662
10108,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5861258,2.6648398795766095,-35.57770837722563,-67.4547854965045,
10108,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5849444,29.755758592928157,61.85358915706171,-45.87697341635527,0.2034538622200489
10109,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5728991,33.00600400134204,83.11402282503674,-23.720974380125046,
10109,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5201483,55.614529980361965,87.02077867485038,-35.98376279754284,0.15495577804744243
10110,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4856737,169.2112661613416,171.16724277863528,99.41827300368084,
10110,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5681992,13.631910340420099,38.08474528053135,-52.89410615146468,0.19173444747924806
10111,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5425893,40.466258203932,72.89420490106392,-72.66716364937524,
10111,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5427409,26.813344333141153,86.05206306872061,-16.00406869836293,0.1994667910039425
10112,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5675963,46.96042910109714,71.15465287709678,-29.788234669639436,
10112,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4947705,153.45743103015798,153.78784257083475,28.521037496852966,0.1733984488248825
10113,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5733074,62.94118517567663,58.9988940508707,-28.233554514523302,
10113,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5084335,78.16009829173782,11.109114199025687,-66.21447155579786,0.19388968303799628
10114,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5624702,7.485197037236619,40.52726652102819,-56.70239913307548,
10114,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5564279,78.67995317729147,34.427039998661506,-49.09490640347112,0.18909328669309616
10115,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5740862,58.715204604586724,73.04565876495715,-40.66662347893377,
10115,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5510672,69.5299381636541,46.559030010595194,-40.862920780390226,0.18324675858020784
10116,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5494769,61.425845900573535,28.007777871209203,-53.82437853413131,
10116,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5441744,42.82870301008046,41.45422679699691,-89.59008707579706,0.18738007441163063
10117,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5631724,81.95176895347024,42.68017058359554,-52.43852310267828,
10117,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5723303,28.776966115127312,31.936405828601025,-61.89666767109567,0.17916538834571838
10118,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5705024,42.1011355321966,59.25092369508445,-52.118726187560206,
10118,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5586782,75.09955184509367,72.40397936715965,-33.002454456759004,0.19500169709324836
10119,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5747415,15.695096286671433,66.19355497860667,-33.69903679568676,
10119,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4790961,160.3432041930922,154.40943558295078,107.59986277363491,0.18887455016374588
10120,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5559982,56.81953541946802,-2.60767778553897,-67.24058990897896,
10120,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5758803,22.39651583363083,-32.995141496712826,-83.72242106590551,0.18474244996905326
10121,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4886236,132.96585795402243,156.59628294398573,-15.140982617843374,
10121,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5347363,125.12325447273018,159.48487560644634,95.29606425183837,0.183866213709116
10122,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5410300,17.057836306913106,8.759360808817618,-63.59672782005987,
10122,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4900758,123.52030840886601,140.09109907874756,30.744446147195838,0.20873768985271454
10123,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4978728,80.16834104226348,73.13373465161979,-49.160135885550176,
10123,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4949325,81.16725199894256,140.02729226589616,-24.56318091242528,0.1952789144217968
10124,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4512758,122.0299166111678,113.73719177979254,12.103251822680205,
10124,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4164070,128.15818704386803,104.09362213845075,-43.28587415429506,0.17334575966000557
10125,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4323307,142.71966903958625,96.93894825561213,-55.019587074152,
10125,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4745288,160.91902068900947,160.9536716031422,-21.476338221983532,0.1616775894165039
10126,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4094621,76.72534051007669,30.77381268133129,-50.673993375122535,
10126,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4506037,60.274738262623835,34.887889107790976,-77.21831441711001,0.17527716994285583
10127,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5431116,65.55631769791712,57.118236944504744,-63.980369150034356,
10127,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5653283,55.89496809721868,-10.904819307944106,-133.22566599906335,0.18996144235134124
10128,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5643519,61.93795041550292,79.92782821313752,-7.795092496382171,
10128,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5757554,-0.3992853997658732,-2.133591099049285,-58.656318669298194,0.19085936933755876
10129,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5337433,130.94172843877593,166.022527807188,-4.780779321460003,
10129,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5739576,67.346516901803,34.4418568746756,-58.07394587326204,0.18695307821035384
10130,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4660226,183.85922521363736,193.70008133573265,-10.41836159488314,
10130,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5983829,42.04907852359816,23.403727865707427,-72.62136976300314,0.16550565481185914
10131,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5522730,60.4851582486412,21.115494434507255,-72.31786466369057,
10131,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5646954,55.780462967675966,103.17316440741321,19.887351847017584,0.18232808530330658
10132,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5665314,29.623770555644978,11.763470380050524,-71.36288070002587,
10132,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4978161,126.85982983015059,138.99456313567396,-13.371976773142663,0.20020638674497604
10133,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5473563,58.39600778954559,59.73587571783985,-34.014682095668306,
10133,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5027564,132.2120881634746,162.2738476075415,99.13544253505032,0.1649162231385708
10134,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5529469,57.956531167787325,72.00854710143199,-77.73616016631007,
10134,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5727795,20.827294771999874,-10.27160172304598,-83.46157435949792,0.18716717019677162
10135,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5590304,48.848400018395985,41.37237648074789,-36.65724663965883,
10135,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5605223,63.49853293332878,57.27856854144151,-59.23442391095759,0.1947650621831417
10136,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5712416,42.73224732995361,96.68636905229376,33.229646025825915,
10136,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5741973,1.3086094148520069,-36.34484312424906,-93.99650341213997,0.20003984987735748
10137,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5421706,59.65216329656131,86.00725892897547,-39.342441914998545,
10137,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4747744,129.89182342283522,145.57086448487405,67.06092808362473,0.20877381771802903
10138,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5518999,35.80615342057492,92.91626017609606,24.56695938805625,
10138,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4730148,124.63639236967491,123.7022079586996,-24.749608807721376,0.19491061985492705
10139,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5846485,19.844136135314965,59.19634521361394,-33.54167359186004,
10139,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,6041024,63.68626635521725,16.028655349064607,-50.630371463852626,0.18466894328594208
10140,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5132971,144.5588498113836,144.78130431256028,-16.733125975312493,
10140,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5104537,72.36424247660338,83.25773015610311,-27.835229060138367,0.2042953070998192
10141,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4744379,77.35362698201384,133.19943429082207,12.308314791982179,
10141,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4753406,150.64768990080947,115.26718789127086,35.326586793089504,0.1918603204190731
10142,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5924784,28.339256124421723,68.96309586910523,-16.94195842905739,
10142,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5845950,31.019291126128273,21.693643101456235,-101.19941743624466,0.21874469563364982
10143,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5743971,53.311069885685065,48.65964401310239,-52.647396266488244,
10143,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5636707,42.689544627098364,94.96459012853319,51.211851863618264,0.15024125829339027
10144,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,6018370,26.82414040302746,-53.158205181588926,-98.02988058480538,
10144,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5852195,57.080404277485165,39.16982052314281,-52.53570098439734,0.12691925078630448
10145,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5800196,12.601292832420986,30.170755807921715,-42.665382279744904,
10145,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5791094,39.003701500415374,47.498092961814415,-32.230635970095534,0.19268974974751474
10146,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5185056,70.69150763111614,-33.158767608240964,-78.05875811407243,
10146,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4893099,125.31960383185314,159.95969603364256,-17.12263624129681,0.2009527200460434
10147,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4852364,112.95437035773219,130.95229893879272,-20.847803134608636,
10147,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5905387,28.401457602162818,41.38785315338508,-45.97407572336293,0.13637836903333664
10148,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5941602,21.89504457311577,-20.27076252239851,-95.532510736085,
10148,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5488098,79.1111515620667,59.827441260621804,-34.74970965277002,0.17402262806892396
10149,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5435409,39.242314572418174,6.076967186681893,-82.06062534369846,
10149,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5407261,80.32480105787903,43.81037237926177,-44.12307975877232,0.21501453459262848
10150,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5757096,34.831686727939086,-7.983836698573018,-47.22240953870009,
10150,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5128424,51.863508439364004,-11.18760288260922,-101.07072090213504,0.20428412958979605
10151,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5004395,103.13360423840406,125.25293184649406,-37.78217336801171,
10151,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5587746,75.12124861497267,61.794120782849106,-48.812186027978434,0.15015911094844342
10152,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5587232,2.9345403457817643,14.713250703196861,-68.25332505192534,
10152,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5354035,21.789034869968212,-27.228416628031322,-94.38009897536449,0.22224865436553956
10153,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4513490,152.09269772340338,154.75899875585714,94.20364637129427,
10153,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5487321,50.49858954430313,10.811274801740485,-66.65322089482461,0.20959973871707915
10154,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4768201,71.31273315285489,7.991229901260839,-61.973461103249214,
10154,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5043266,112.35605520091148,130.7015622885397,15.46216976392073,0.19001974403858185
10155,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4648512,102.68757411138594,72.67725537764122,-41.69951840164839,
10155,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4398577,92.82987027637643,32.59321326730005,-99.62903248888134,0.1291300870478153
10156,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5892153,63.657641669654915,-18.490513483379388,-65.7040834705667,
10156,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5567024,35.855380946383264,57.521833772500365,-37.874283360323545,0.20175273805856705
10157,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4784348,100.73780294150363,105.05723317100097,-39.08500566578053,
10157,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5792254,50.511513101854945,51.20850775372067,-52.83234353980204,0.17454473190009595
10158,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5700040,48.15461775274743,64.80708992842241,16.868337359543858,
10158,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5507169,82.81961043417633,-14.9844970546798,-107.38006743910495,0.17755354985594748
10159,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4889978,115.06618228126072,156.44588880393678,-19.9353368095477,
10159,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5270403,109.73684348850317,144.62682462510674,-35.44383925821565,0.154945108294487
10160,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4825337,114.7243685047254,142.57200467855878,-6.569116705267235,
10160,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5668882,44.304187592910374,72.95111686156602,-61.58880876563748,0.17720362335443496
10161,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4640663,183.39164282166166,149.95944647036762,-28.615252262500345,
10161,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4504273,71.37631623180984,49.60477784739173,-43.76761259396082,0.15258095771074295
10162,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5817256,10.324117204076353,70.52968607175222,-34.367761690456874,
10162,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5117097,122.86665881532768,128.43745178184525,-15.81244018602289,0.21128549575805664
10163,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5383924,39.238747422712486,27.453269526682114,-66.2770948056999,
10163,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5532185,20.08099513034647,-8.814387195994762,-80.8278265563519,0.20157414585351943
10164,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4183101,156.9427602066251,151.15558576502772,-42.89135011584975,
10164,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5376813,26.442558259557554,30.865815344019637,-61.979083144023456,0.1811253060400486
10165,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5562419,70.99307593456925,36.92178885409298,-52.37552352423246,
10165,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5585057,45.141181600822755,37.05300941858063,-35.32942631917147,0.18598336160182952
10166,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5773931,83.25136301347915,94.23261289265781,-15.627810657585014,
10166,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5849959,31.397399836455623,82.6950908405628,-20.519175517457562,0.18168748125433923
10167,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5415825,110.93282955069803,96.40750863469938,-16.768398886448157,
10167,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4927608,10.95133321768654,5.936371099572758,-50.83704989174883,0.19497520595788956
10168,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5213341,96.66456666452275,157.04980912422562,-10.96128754556312,
10168,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5647871,13.712285047787946,-31.983635917299196,-88.50263200011025,0.20026292741298676
10169,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5607599,82.3622809229409,84.18979959393884,-30.124369054030446,
10169,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5729891,27.347862065545105,80.54461853977973,-28.09780171864148,0.2069050584733486
10170,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5687384,60.63331304287012,93.60566190311859,-5.608783069503523,
10170,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4849138,129.41929343138673,117.52417393304236,-25.482808108395034,0.20967433646321296
10171,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5659190,75.21689048062738,87.3444716857226,-17.339607348796253,
10171,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5536550,44.19691588318561,48.93853811999689,-31.556486415673582,0.18222230434417724
10172,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4181452,142.05380239538792,194.89100678080874,97.2869500205205,
10172,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4278592,77.10141536181949,125.30968284413375,40.467474438226915,0.20153718426823616
10173,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5526896,33.05582791991712,26.898651844915324,-86.89909011255564,
10173,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5709116,68.64987997665297,83.43690951458444,-27.173218980785002,0.19942854061722756
10174,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5784259,19.56296709710744,21.97632003619445,-57.10404367214576,
10174,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5590824,50.6067309107752,76.55391023475946,-16.32489655767826,0.21616237834095955
10175,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5127056,107.08397360307758,150.05369227710125,-23.98627922478874,
10175,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5756050,33.11723539766582,98.20050817743024,-9.813158521794586,0.20714276149868965
10176,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5595825,34.95925051419325,14.925900621991294,-47.74066517739304,
10176,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5742714,16.93326718894723,-35.28757342518422,-88.18550766738865,0.18794663354754448
10177,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4545102,140.31907789842532,153.41248601600267,-35.3252858041852,
10177,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4678371,95.38549690043165,48.87655030674652,-62.01822289548699,0.1574293753504753
10178,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5834093,0.929989208442686,5.064660645879281,-67.34554295401784,
10178,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5828444,2.8493810412190577,-56.195400811854995,-110.58373935260279,0.18213994890451432
10179,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5474341,24.680767994870827,-61.19984077658596,-116.3043226923424,
10179,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5734987,36.696034936813,45.02809961741799,-34.77032888987656,0.16986896604299545
10180,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4219228,126.30296287913157,152.29104257946506,-15.504596021419463,
10180,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4310080,77.1446779919626,169.6771727834959,-15.743857178868751,0.2040489484369755
10181,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4515188,156.7558064234832,149.63027952529205,-38.867582150028696,
10181,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5066075,151.0396303425887,81.30670587186225,-54.39428802659751,0.18736404955387115
10182,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5507519,68.60531158613092,143.96062618314625,-22.12575552297323,
10182,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5068271,161.60055503819825,187.51148868889462,6.1298813142306345,0.16423745572566986
10183,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4304490,137.715105545046,140.65912204230222,-78.75488465930073,
10183,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4662072,77.23499578851597,152.63419552594985,27.27880543861052,0.16591609567403792
10184,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4424288,136.02294107158718,143.6512176941391,-25.11847651985651,
10184,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4922605,128.7910345833151,180.57424721016972,-2.5276401867343647,0.20584031343460082
10185,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5635639,62.48823946074685,52.110643024093136,-37.80526349028483,
10185,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5591427,38.136573620718124,52.687970310710575,-25.314959864204518,0.19955214008688926
10186,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5517411,101.29651568942155,120.3722803610726,62.06519785644378,
10186,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5551318,33.606038162252304,98.3245167747412,48.6742508927343,0.17810437053442002
10187,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5770210,1.2239196451977845,32.23203846053553,-60.1837577111032,
10187,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5565730,53.511739787973966,62.47904082053468,-26.928694227675656,0.19758263528347014
10188,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5800985,20.426306220483642,48.455029494127686,-42.23143318937038,
10188,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5623838,44.78170528672572,45.76112334241043,-43.64732537320349,0.18527342066168784
10189,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5803417,4.512202599870994,24.42657888227367,-43.42194217975126,
10189,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5607621,31.49527456845574,59.56482947915559,-18.197143534347664,0.1712571094930172
10190,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5715210,79.13137858480466,117.64614568739788,65.9924915827323,
10190,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5376215,48.79329498281279,71.15641538355152,-40.206369723614515,0.18470805659890174
10191,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5659093,49.32786878382704,43.53751251544283,-57.39046279435017,
10191,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4644377,110.12390560118997,11.022963619195291,-95.77076681728126,0.1978355486690998
10192,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5528206,58.89245232654932,86.23105686389869,-50.87309380279548,
10192,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5514684,63.39331076170053,94.33271717557525,-21.88753542812929,0.1999236249923706
10193,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5016032,85.87649356124977,124.39048650786245,-31.001960992740077,
10193,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5124033,34.862212393022375,101.91279223664709,-47.84777497483448,0.18878684788942338
10194,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5718269,75.16229785416436,95.63738652300687,97.32571188289924,
10194,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5592876,60.37776444904368,98.12238962702634,29.656084362935992,0.19244856312870978
10195,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5278763,13.373792464757848,13.287892382648547,-79.37625074597115,
10195,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5225006,47.04119279564532,33.19609819139433,-92.27193538350791,0.19228562965989113
