configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0100_alpha0p01,npg,9,0,-1,0,1.8159196869277422e-08,0.3371895239439464,0.6628104760560536,1671.8764964847692,2.0826127211177514e-17,-18.776777814612167,1.6946092021735824e-06,1.0
K0100_alpha0p01,lb_sgb,0,0,-1,0,0.011656261316358007,0.11595202453057134,0.8840479754694287,2293.6331985557936,0.007401477130474476,-0.009554597728635983,4.595638619782731,0.0
K0100_alpha0p01,lb_sgb,1,0,-1,0,0.012413863449319763,0.1714216589917527,0.8285783410082472,2140.350440748533,0.006890963299062356,-0.009013973611970094,4.596143365180848,0.0
K0100_alpha0p01,lb_sgb,2,0,-1,0,0.013710037683708638,-0.0622654640734289,1.0622654640734288,2715.2047391011993,0.007647546745691412,-0.012736922381506588,4.592180489884287,0.0
K0100_alpha0p01,lb_sgb,3,0,-1,0,0.013455360402077635,0.00656811710240382,0.9934318828975962,2569.6096135260195,0.007136472267335574,-0.012766361227202871,4.592158983650598,0.0
K0100_alpha0p01,lb_sgb,4,0,-1,1,0.01337908526123412,-0.04396656198856838,1.0439665619885683,2721.7362687454083,0.007267544138013235,-0.008764844723702758,4.596436227415338,0.0
K0100_alpha0p01,lb_sgb,5,0,-1,0,0.012013419111741568,0.06135313869150709,0.938646861308493,2482.854103441067,0.00740844486875373,-0.012558021148790566,4.592576042181999,0.0
K0100_alpha0p01,lb_sgb,6,0,-1,0,0.01198611771478303,0.09533921297685607,0.9046607870231439,2404.715728389171,0.007296702124762767,-0.011012125708653286,4.594214483293808,0.0
K0100_alpha0p01,lb_sgb,7,0,-1,1,0.014115492626768145,0.06748405479252054,0.9325159452074795,2485.519534987352,0.006895704193400434,-0.011511533547219344,4.593612725783119,0.0
K0100_alpha0p01,lb_sgb,8,0,-1,1,0.013659831914165317,0.10297237187791317,0.8970276281220868,2350.097124935962,0.006779599109451284,-0.013339995045177133,4.591861765322379,0.0
K0100_alpha0p01,lb_sgb,9,0,-1,0,0.012338862944912736,-0.017022909185585817,1.0170229091855858,2660.7952347283003,0.007393653394007155,-0.01257006732135224,4.5924756205857875,0.0
K0100_alpha0p1,sgb,0,0,-1,0,0.0005442714315026825,0.8214002145771369,0.17859978542286314,1177.2759543063178,4.5823275665124935e-05,-4.327770599793592,0.16063250760833836,0.0
K0100_alpha0p1,sgb,1,0,-1,0,0.000509649843125414,0.634669503246134,0.365330496753866,1404.5670507383747,9.240334306091375e-05,-3.377834457414349,0.373818465156447,0.0
