initialization,switch_time,metric,mean,ci_lower,ci_upper,median,p05,p95,minimum,maximum,n
adverse,1000,f0_logdet,-3.4819523373053425,-3.4838984162741107,-3.4800062583365743,-3.481379868401363,-3.496563715440302,-3.468215388017458,-3.5085719607520263,-3.4571614187788686,100
adverse,1000,f0_condition,4.698990706841472,4.694306227749524,4.703675185933419,4.696674487638912,4.667783413709429,4.7416878712518145,4.651577141963864,4.77155759240222,100
adverse,1000,f0_eigenvalue_1,0.3801134625824749,0.3795986591984247,0.3806282659665251,0.37997801779870666,0.37605707407434674,0.3839238406943419,0.37388526979641346,0.3878082300669372,100
adverse,1000,f0_eigenvalue_2,0.0808922859922166,0.08083197223429364,0.08095259975013955,0.08087065941468485,0.0804286369538812,0.08133457772382906,0.08007707529982312,0.08144703753094637,100
adverse,1000,f1_lambda_min,0.10585794031026026,0.10580967290900592,0.1059062077115146,0.1059040397194459,0.10537245905789865,0.10615823227501366,0.10503915278292081,0.10624111981061804,100
adverse,1000,f1_lambda_max,0.3413824891786758,0.34085695146293327,0.34190802689441835,0.3413547577675574,0.33722778869304604,0.34561192652254896,0.33518553393105444,0.3486306238784435,100
adverse,1000,f1_trace,0.44724042948893605,0.44668494321693375,0.44779591576093836,0.4473264114911754,0.4426496382375172,0.4515248059798355,0.44022468671397524,0.45400702220351674,100
adverse,1000,f1_logdet,-3.320441426758377,-3.3222888707311387,-3.318593982785615,-3.3196964912334073,-3.3367726164120795,-3.307484420700659,-3.3464931825173245,-3.3033822754872695,100
adverse,1000,f1_condition,3.224894612863332,3.220625523045994,3.22916370268067,3.2229000526721885,3.1956983667499395,3.2577413680656955,3.183344171426832,3.3084317685916815,100
adverse,1000,f1_eigenvalue_1,0.3413824891786758,0.34085695146293327,0.34190802689441835,0.3413547577675574,0.33722778869304604,0.34561192652254896,0.33518553393105444,0.3486306238784435,100
adverse,1000,f1_eigenvalue_2,0.10585794031026026,0.10580967290900592,0.1059062077115146,0.1059040397194459,0.10537245905789865,0.10615823227501366,0.10503915278292081,0.10624111981061804,100
adverse,1000,f_pool_lambda_min,0.024620186801664938,0.02451990451720549,0.024720469086124387,0.02460974812961333,0.023835043450369155,0.025335913260220718,0.023369267426138894,0.025996563724002497,100
adverse,1000,f_pool_lambda_max,0.2916980897979359,0.291632296207709,0.2917638833881628,0.2917418722405911,0.29113246380974955,0.29217647758771154,0.290690883886019,0.2923959752848417,100
adverse,1000,f_pool_trace,0.45780230054669246,0.457272528908611,0.45833207218477395,0.4576905439623656,0.45323177889701843,0.46168513677674333,0.45108578640591585,0.4653638821978552,100
adverse,1000,f_pool_logdet,-10.249324523382288,-10.258120503320459,-10.240528543444118,-10.250028635956781,-10.323636516360175,-10.18461983032389,-10.362952293209588,-10.126857600908739,100
adverse,1000,f_pool_condition,11.852633469181585,11.806624186818997,11.898642751544173,11.852026697443904,11.523252444063111,12.21440862236886,11.23745367807945,12.444900246872434,100
adverse,1000,f_pool_eigenvalue_1,0.2916980897979359,0.291632296207709,0.2917638833881628,0.2917418722405911,0.29113246380974955,0.29217647758771154,0.290690883886019,0.2923959752848417,100
adverse,1000,f_pool_eigenvalue_2,0.07940605008320753,0.07899335739957312,0.07981874276684194,0.07922709235268502,0.07597727259010291,0.08252126166246307,0.07460003312803663,0.08600785729870794,100
adverse,1000,f_pool_eigenvalue_3,0.062077973863884195,0.06202906432353177,0.06212688340423662,0.06210453042427769,0.06163559869406046,0.062382893011711855,0.061224280537426005,0.06249297281637497,100
adverse,1000,f_pool_eigenvalue_4,0.024620186801664938,0.02451990451720549,0.024720469086124387,0.02460974812961333,0.023835043450369155,0.025335913260220718,0.023369267426138894,0.025996563724002497,100
adverse,1000,f_ref_lambda_min,0.0404461429961083,0.04041598611714682,0.040476299875069774,0.04043532970734243,0.0402143184769406,0.04066728886191453,0.04003853764991156,0.040723518765473185,100
adverse,1000,f_ref_lambda_max,0.19005673129123746,0.18979932959921236,0.19031413298326255,0.18998900889935333,0.18802853703717337,0.19196192034717094,0.18694263489820673,0.1939041150334686,100
adverse,1000,f_ref_trace,0.4541230890318138,0.45358810475057804,0.4546580733130496,0.4540052553335479,0.44943968999729655,0.45829566943316496,0.44728022744544177,0.46154511426745104,100
adverse,1000,f_ref_logdet,-9.574982486303503,-9.578526620808587,-9.571438351798419,-9.574784076440599,-9.60763368636706,-9.549792844145419,-9.62426638980497,-9.533709035344316,100
adverse,1000,f_ref_condition,4.698990706841472,4.694306227749524,4.703675185933419,4.696674487638912,4.667783413709429,4.7416878712518145,4.651577141963864,4.77155759240222,100
adverse,1000,f_ref_eigenvalue_1,0.19005673129123746,0.18979932959921236,0.19031413298326255,0.18998900889935333,0.18802853703717337,0.19196192034717094,0.18694263489820673,0.1939041150334686,100
adverse,1000,f_ref_eigenvalue_2,0.1706912445893379,0.17042847573146663,0.17095401344720917,0.1706773788837787,0.16861389434652302,0.17280596326127448,0.16759276696552722,0.17431531193922176,100
adverse,1000,f_ref_eigenvalue_3,0.05292897015513013,0.05290483645450296,0.0529531038557573,0.05295201985972295,0.05268622952894932,0.05307911613750683,0.052519576391460404,0.05312055990530902,100
adverse,1000,f_ref_eigenvalue_4,0.0404461429961083,0.04041598611714682,0.040476299875069774,0.04043532970734243,0.0402143184769406,0.04066728886191453,0.04003853764991156,0.040723518765473185,100
adverse,1500,population_return,0.511648560556343,0.5100454782022124,0.5132516429104736,0.5125349739842896,0.49752823734948337,0.5240084293386236,0.49318285993028244,0.530641309711167,100
adverse,1500,q,0.49227866398284026,0.4894823926990114,0.4950749352666691,0.49302613476114376,0.46656605961413433,0.5132745901184587,0.4585813085461022,0.5209902235724195,100
adverse,1500,p_good,0.6654820302985516,0.6634883160194378,0.6674757445776653,0.6662166841125627,0.6479866665079862,0.6824377128464268,0.6431672222420698,0.6897193601266154,100
adverse,1500,v1,0.6961044209046802,0.6943216529132873,0.697887188896073,0.6966965069740161,0.6804619923998945,0.7112393155870601,0.6762374203508813,0.7179507603447521,100
adverse,1500,delta_safe,0.19610442090467997,0.19432165291328712,0.19788718889607282,0.19669650697401608,0.18046199239989447,0.2112393155870601,0.1762374203508813,0.21795076034475214,100
adverse,1500,d_explore_j,0.09465172408948526,0.09357395797984785,0.09572949019912266,0.0954741902829192,0.08494488771519158,0.1028214726488301,0.08144933102847395,0.1064455544015641,100
adverse,1500,explore_logit_reward_gradient,0.09080472293482378,0.09024811760596754,0.09136132826368001,0.09118325261357546,0.08576980879443165,0.0950675466442605,0.08394539985300975,0.09665451922434476,100
adverse,1500,reward_gradient_norm,0.13985905210833996,0.1392471025635462,0.14047100165313373,0.14009549433982305,0.13411250066957878,0.14423634341210634,0.1321961658959178,0.14584929262247157,100
adverse,1500,beta_conditional_gradient_norm,0.0985282797498056,0.0973882036363918,0.0996683558632194,0.09869338856265247,0.08822127229827424,0.10810479422043591,0.08518776298391412,0.11064891910548025,100
adverse,1500,reward_to_barrier_norm_ratio,1.422536942934745,1.411993484719216,1.433080401150274,1.4179250530876013,1.3423799474059268,1.5201857835808117,1.3127920387998593,1.5518210745935446,100
adverse,1500,reward_barrier_cosine,-0.9924882773527663,-0.9929751126609906,-0.9920014420445421,-0.9934786893527383,-0.9944659644720817,-0.986589785220479,-0.9947297787329709,-0.9842652251767666,100
adverse,1500,min_pi0,0.16999280936986266,0.1695201636439553,0.17046545509577002,0.1697192028888767,0.16608496345886223,0.17428792019694742,0.16369529182416284,0.1752726538180284,100
adverse,1500,min_pi1,0.15311195303064212,0.1520507978186802,0.15417310824260405,0.15291877765894493,0.14433883967176148,0.16252505147383897,0.14108762164951139,0.1653509905440573,100
adverse,1500,entropy0,1.0162936137241192,1.0149622840491541,1.0176249433990843,1.0162524857011532,1.0051356272955307,1.0277940022677976,1.0013331636217981,1.0306154303728994,100
adverse,1500,entropy1,0.8677748863404295,0.8650049351127889,0.8705448375680702,0.8669264093920981,0.8437558956741817,0.8916243359603624,0.8331331007769748,0.8979540914421014,100
adverse,1500,empirical_fisher_rank,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100
adverse,1500,sampled_s1_count,15.59,14.897404897150997,16.282595102849005,15.5,10.0,21.0,8.0,25.0,100
adverse,1500,f0_lambda_min,0.07001482306841089,0.06983025793033378,0.07019938820648801,0.0699459281446725,0.06837704998926102,0.07168998572720355,0.06766238071605007,0.07208078055912065,100
adverse,1500,f0_lambda_max,0.40325573157803185,0.40271592607983636,0.40379553707622734,0.40324284840573577,0.39904702288139743,0.4078189454467402,0.3962034087409745,0.40828682819854806,100
adverse,1500,f0_trace,0.47327055464644274,0.47256658402295804,0.47397452526992745,0.47345240934835914,0.46821683519814966,0.47906726961159896,0.4645505292815636,0.4803676087576687,100
adverse,1500,f0_logdet,-3.5673425824396645,-3.5711856268717757,-3.5634995380075534,-3.5669690479144025,-3.6007172490323103,-3.5338092024210277,-3.611693241060016,-3.5257531779574838,100
adverse,1500,f0_condition,5.760147394672058,5.750629775022814,5.769665014321301,5.762710213539739,5.680504983690346,5.840059731741762,5.664295322990728,5.904161266857376,100
adverse,1500,f0_eigenvalue_1,0.40325573157803185,0.40271592607983636,0.40379553707622734,0.40324284840573577,0.39904702288139743,0.4078189454467402,0.3962034087409745,0.40828682819854806,100
adverse,1500,f0_eigenvalue_2,0.07001482306841089,0.06983025793033378,0.07019938820648801,0.0699459281446725,0.06837704998926102,0.07168998572720355,0.06766238071605007,0.07208078055912065,100
adverse,1500,f1_lambda_min,0.06414502980172117,0.06379516926396618,0.06449489033947615,0.06405603179709327,0.061139619743241044,0.06720344694783721,0.05977427506692175,0.06798649390248401,100
adverse,1500,f1_lambda_max,0.288011085852999,0.28696595321710194,0.28905621848889607,0.2878245681645194,0.2788926879616549,0.29695789375679627,0.2754639914599945,0.29952669304316215,100
adverse,1500,f1_trace,0.35215611565472005,0.35076300320462445,0.35354922810481565,0.3517296511772538,0.33997592047267766,0.36410573927549633,0.33523826652691624,0.36751318694564616,100
adverse,1500,f1_logdet,-3.991905180616408,-4.000981057305554,-3.9828293039272613,-3.994531081624407,-4.071255561961018,-3.914368017499653,-4.106478254844166,-3.8939979526597956,100
adverse,1500,f1_condition,4.491140688743925,4.482585770792187,4.499695606695663,4.49612228198666,4.417205588425361,4.566984307823572,4.389647513355486,4.609277821372362,100
adverse,1500,f1_eigenvalue_1,0.288011085852999,0.28696595321710194,0.28905621848889607,0.2878245681645194,0.2788926879616549,0.29695789375679627,0.2754639914599945,0.29952669304316215,100
adverse,1500,f1_eigenvalue_2,0.06414502980172117,0.06379516926396618,0.06449489033947615,0.06405603179709327,0.061139619743241044,0.06720344694783721,0.05977427506692175,0.06798649390248401,100
adverse,1500,f_pool_lambda_min,0.021147160864950738,0.02108390436530893,0.021210417364592546,0.021136794394746895,0.020542477948853326,0.021671552575028306,0.020273133681397153,0.021881928160461278,100
adverse,1500,f_pool_lambda_max,0.2702686573536802,0.26940504236258367,0.27113227234477677,0.2702400023535131,0.2642720069892973,0.27775688950951377,0.2604904374798632,0.2799205130398414,100
adverse,1500,f_pool_trace,0.43330856388113553,0.43227651775761905,0.434340610004652,0.43319928600907104,0.42464104429922406,0.4424877952952183,0.4216590210071157,0.4448859197174069,100
adverse,1500,f_pool_logdet,-10.578526497431719,-10.587785702060518,-10.56926729280292,-10.579890027484097,-10.66094185200263,-10.501129006498553,-10.702499576501696,-10.48884349200474,100
adverse,1500,f_pool_condition,12.782689934594902,12.732257871447475,12.83312199774233,12.817190564109804,12.386714937088762,13.150721066096652,12.162377202261009,13.431619295065575,100
adverse,1500,f_pool_eigenvalue_1,0.2702686573536802,0.26940504236258367,0.27113227234477677,0.2702400023535131,0.2642720069892973,0.27775688950951377,0.2604904374798632,0.2799205130398414,100
adverse,1500,f_pool_eigenvalue_2,0.09496499244940354,0.09476719442455427,0.09516279047425281,0.09483024261351655,0.09362075965278663,0.09673854357523375,0.0924754570295402,0.09749523446986837,100
adverse,1500,f_pool_eigenvalue_3,0.046927753213101144,0.046718344382546496,0.04713716204365579,0.04689095804844676,0.04515538243286399,0.048862617803384044,0.04460958966436343,0.04941841783984602,100
adverse,1500,f_pool_eigenvalue_4,0.021147160864950738,0.02108390436530893,0.021210417364592546,0.021136794394746895,0.020542477948853326,0.021671552575028306,0.020273133681397153,0.021881928160461278,100
adverse,1500,f_ref_lambda_min,0.032072514900860584,0.03189758463198309,0.03224744516973808,0.03202801589854663,0.030569809871620522,0.033601723473918606,0.029887137533460874,0.03399324695124201,100
adverse,1500,f_ref_lambda_max,0.20162786578901593,0.20135796303991818,0.20189776853811367,0.20162142420286788,0.19952351144069871,0.2039094727233701,0.19810170437048724,0.20414341409927403,100
adverse,1500,f_ref_trace,0.41271333515058145,0.4117116909811463,0.4137149793200166,0.4124018242189672,0.40485499760715704,0.4215155670104299,0.4009937957285801,0.42394039785165744,100
adverse,1500,f_ref_logdet,-10.331836485295852,-10.344498964887993,-10.319174005703712,-10.337914283754284,-10.434717386496093,-10.22160781754604,-10.488086313181547,-10.19233985285706,100
adverse,1500,f_ref_condition,6.2905119457907555,6.261512332935593,6.319511558645918,6.297192191187319,6.04060979109307,6.572977810116036,6.005410850928298,6.698975299617164,100
adverse,1500,f_ref_eigenvalue_1,0.20162786578901593,0.20135796303991818,0.20189776853811367,0.20162142420286788,0.19952351144069871,0.2039094727233701,0.19810170437048724,0.20414341409927403,100
adverse,1500,f_ref_eigenvalue_2,0.1440055429264995,0.14348297660855097,0.14452810924444803,0.1439122840822597,0.13944634398082745,0.14847894687839813,0.13773199572999725,0.14976334652158108,100
adverse,1500,f_ref_eigenvalue_3,0.035007411534205446,0.03491512896516689,0.035099694103244004,0.03497296407233625,0.03418852499463051,0.03584499286360177,0.03383119035802504,0.036040390279560325,100
adverse,1500,f_ref_eigenvalue_4,0.032072514900860584,0.03189758463198309,0.03224744516973808,0.03202801589854663,0.030569809871620522,0.033601723473918606,0.029887137533460874,0.03399324695124201,100
adverse,2000,population_return,0.5936076671203895,0.5926813912541916,0.5945339429865873,0.5934981472411502,0.5857895106397988,0.6007472341438965,0.5826417277513012,0.6028416867404527,100
adverse,2000,q,0.595467649537592,0.5935676272995272,0.5973676717756569,0.5961187016081414,0.5790034042266253,0.6102325348913384,0.574871624199819,0.6134215194312678,100
adverse,2000,p_good,0.7491892225734021,0.7485961635793107,0.7497822815674936,0.7492884521783705,0.7438408073567813,0.7539289951928716,0.7409407800725729,0.7555502253655388,100
adverse,2000,v1,0.7734027341193663,0.7728706729498214,0.7739347952889113,0.7735586345606869,0.7684206549273188,0.7776424403089309,0.765925862766092,0.7792069382519383,100
adverse,2000,delta_safe,0.27340273411936644,0.2728706729498214,0.27393479528891146,0.27355863456068685,0.26842065492731887,0.277642440308931,0.265925862766092,0.2792069382519383,100
adverse,2000,d_explore_j,0.13191218904078544,0.13171993074948155,0.13210444733208934,0.13199401142686396,0.13008909130810928,0.1333458009397623,0.12908649139084144,0.13401475818797118,100
adverse,2000,explore_logit_reward_gradient,0.10703721027886964,0.10695783334043844,0.10711658721730084,0.10704407583380293,0.10640467785798634,0.10759457633647097,0.10591767770500873,0.10790099130961633,100
adverse,2000,reward_gradient_norm,0.15492473305334062,0.15472252654009006,0.15512693956659118,0.15501416803187235,0.15324044533610615,0.15659373375988,0.15272509698405373,0.1567122990301822,100
adverse,2000,beta_conditional_gradient_norm,0.14591347471977664,0.14518509541264493,0.14664185402690835,0.14610769431666878,0.13974843817311144,0.15154125381644934,0.13803500503825145,0.15284597972980218,100
adverse,2000,reward_to_barrier_norm_ratio,1.062256271861099,1.0582680250550835,1.0662445186671146,1.0612253092576545,1.0320614569375728,1.0970513352094224,1.0252130146381422,1.1064229464238542,100
adverse,2000,reward_barrier_cosine,-0.997752545439506,-0.9978119445777206,-0.9976931463012914,-0.9977614819584951,-0.9981509627263337,-0.9973254959591709,-0.9982596473574431,-0.9966387773497107,100
adverse,2000,min_pi0,0.1384240713353083,0.13810011370100397,0.1387480289696126,0.1383109693173572,0.1359497859987308,0.14097291296020623,0.13496125487929528,0.1425711666552472,100
adverse,2000,min_pi1,0.12106755772982089,0.1207413768040451,0.12139373865559668,0.1210781912740007,0.11854320050804842,0.12358087809617412,0.11809444858472806,0.12590095210586136,100
adverse,2000,entropy0,0.9344999560333769,0.9327752819083058,0.9362246301584479,0.9339819550603348,0.920699725929423,0.949005908719535,0.9177232234790703,0.9530869796645873,100
adverse,2000,entropy1,0.7368968155739168,0.7358367184506919,0.7379569126971418,0.7367800513048466,0.7283870863944019,0.746336764101433,0.7254675978022913,0.7514730637657037,100
adverse,2000,empirical_fisher_rank,3.99,3.970157830650387,4.009842169349613,4.0,4.0,4.0,3.0,4.0,100
adverse,2000,sampled_s1_count,19.37,18.890844922324113,19.84915507767589,19.0,15.95,23.049999999999997,13.0,25.0,100
adverse,2000,f0_lambda_min,0.05799464640642125,0.05784895482745345,0.05814033798538905,0.0579489291158826,0.05687983151154685,0.059174693186865565,0.05653964902239386,0.05979118367217309,100
adverse,2000,f0_lambda_max,0.3780302619143356,0.37705464999981947,0.3790058738288517,0.3779200225462753,0.369946107786831,0.385691397685809,0.36838993574529755,0.38740057251729126,100
adverse,2000,f0_trace,0.43602490832075674,0.4349131235126491,0.4371366931288644,0.43590979338229896,0.4270528980619396,0.44518977098188145,0.42507716740313095,0.447112872594841,100
adverse,2000,f0_logdet,-3.8203486477376685,-3.8253444418244285,-3.8153528536509085,-3.8218322122183452,-3.8603336790549876,-3.7782384375623503,-3.86881957862564,-3.7653967528383383,100
adverse,2000,f0_condition,6.518415191248509,6.511970517556015,6.524859864941003,6.516057482608703,6.465327567026659,6.580438547967719,6.455828725311872,6.608545814829944,100
adverse,2000,f0_eigenvalue_1,0.3780302619143356,0.37705464999981947,0.3790058738288517,0.3779200225462753,0.369946107786831,0.385691397685809,0.36838993574529755,0.38740057251729126,100
adverse,2000,f0_eigenvalue_2,0.05799464640642125,0.05784895482745345,0.05814033798538905,0.0579489291158826,0.05687983151154685,0.059174693186865565,0.05653964902239386,0.05979118367217309,100
adverse,2000,f1_lambda_min,0.04772151439682162,0.047613412211674574,0.04782961658196866,0.04770109762972161,0.04687903265339163,0.04864609733288522,0.0464986783066333,0.04926933834095672,100
adverse,2000,f1_lambda_max,0.24658190176177655,0.24614933394176186,0.24701446958179124,0.24651273333894047,0.24313721437563532,0.25004623202968684,0.24248796682624796,0.25252221198202446,100
adverse,2000,f1_trace,0.29430341615859823,0.29376907412013537,0.2948377581970611,0.2942880611023925,0.29013522251374096,0.2984719920097593,0.28898664513288125,0.30126659503556563,100
adverse,2000,f1_logdet,-4.442537099710014,-4.446480149251301,-4.438594050168727,-4.442751394634502,-4.474116334168171,-4.407856386525617,-4.485134581476883,-4.388790409426796,100
adverse,2000,f1_condition,5.167289068601411,5.162558314170076,5.172019823032746,5.167166761041008,5.13305363040814,5.211514392373515,5.1048561413548175,5.221311484351936,100
adverse,2000,f1_eigenvalue_1,0.24658190176177655,0.24614933394176186,0.24701446958179124,0.24651273333894047,0.24313721437563532,0.25004623202968684,0.24248796682624796,0.25252221198202446,100
adverse,2000,f1_eigenvalue_2,0.04772151439682162,0.047613412211674574,0.04782961658196866,0.04770109762972161,0.04687903265339163,0.04864609733288522,0.0464986783066333,0.04926933834095672,100
adverse,2000,f_pool_lambda_min,0.017808407956696293,0.01777735141274924,0.017839464500643346,0.01780504248770109,0.017578285488728248,0.01805532859896911,0.017381837743536112,0.01817777626351405,100
adverse,2000,f_pool_lambda_max,0.23696675708884102,0.2360740850227546,0.23785942915492744,0.23682529830999877,0.2297863115578346,0.2442897081064664,0.2283283886501993,0.24593857872032163,100
adverse,2000,f_pool_trace,0.383148271155338,0.3822049907561248,0.3840915515545512,0.3829238549170601,0.3757661785285493,0.39116328359007996,0.3739215306819872,0.3933301789984475,100
adverse,2000,f_pool_logdet,-11.168554715734238,-11.17537245338757,-11.161736978080906,-11.169270814074629,-11.222968024455156,-11.112965806584883,-11.242100014115277,-11.082113861624116,100
adverse,2000,f_pool_condition,13.308203692961253,13.246401279817503,13.370006106105004,13.334106260813858,12.774528567348135,13.776415651325925,12.67015556789526,14.012621097154208,100
adverse,2000,f_pool_eigenvalue_1,0.23696675708884102,0.2360740850227546,0.23785942915492744,0.23682529830999877,0.2297863115578346,0.2442897081064664,0.2283283886501993,0.24593857872032163,100
adverse,2000,f_pool_eigenvalue_2,0.09201955845176596,0.09187496974845544,0.09216414715507648,0.09203475388937779,0.09079611819580681,0.09339939472523497,0.09036793250364197,0.09359361268093304,100
adverse,2000,f_pool_eigenvalue_3,0.03635354765803482,0.03621999736669983,0.036487097949369815,0.036316525948410686,0.03532263474003156,0.03747617854357889,0.035117319302303704,0.037965750829089054,100
adverse,2000,f_pool_eigenvalue_4,0.017808407956696293,0.01777735141274924,0.017839464500643346,0.01780504248770109,0.017578285488728248,0.01805532859896911,0.017381837743536112,0.01817777626351405,100
adverse,2000,f_ref_lambda_min,0.02386075719841081,0.023806706105837287,0.02391480829098433,0.023850548814860806,0.023439516326695813,0.02432304866644261,0.02324933915331665,0.02463466917047836,100
adverse,2000,f_ref_lambda_max,0.1890151309571678,0.18852732499990973,0.18950293691442585,0.18896001127313766,0.1849730538934155,0.1928456988429045,0.18419496787264877,0.19370028625864563,100
adverse,2000,f_ref_trace,0.3651641622396775,0.3644087298092363,0.36591959467011875,0.36540887682928563,0.3593000895456437,0.37133123564539156,0.35780237958461386,0.3738675960772006,100
adverse,2000,f_ref_logdet,-11.035474469687465,-11.043761771508608,-11.027187167866321,-11.03710777970165,-11.099446207174621,-10.96580666987824,-11.121176675911906,-10.934017747561276,100
adverse,2000,f_ref_condition,7.921911168166662,7.904621439684005,7.939200896649318,7.928479600444522,7.769442332379121,8.049750590299833,7.714254342618781,8.167516288703741,100
adverse,2000,f_ref_eigenvalue_1,0.1890151309571678,0.18852732499990973,0.18950293691442585,0.18896001127313766,0.1849730538934155,0.1928456988429045,0.18419496787264877,0.19370028625864563,100
adverse,2000,f_ref_eigenvalue_2,0.12329095088088828,0.12307466697088093,0.12350723479089562,0.12325636666947024,0.12156860718781766,0.12502311601484342,0.12124398341312398,0.12626110599101223,100
adverse,2000,f_ref_eigenvalue_3,0.028997323203210624,0.028924477413726724,0.029070168992694524,0.0289744645579413,0.028439915755773426,0.029587346593432783,0.02826982451119693,0.029895591836086546,100
adverse,2000,f_ref_eigenvalue_4,0.02386075719841081,0.023806706105837287,0.02391480829098433,0.023850548814860806,0.023439516326695813,0.02432304866644261,0.02324933915331665,0.02463466917047836,100
adverse,2500,population_return,0.6112793647397001,0.610399250708664,0.6121594787707363,0.6112876946034019,0.6040498375872115,0.6185529611112545,0.6014669593205139,0.6215611737415789,100
adverse,2500,q,0.6158238077105316,0.6139784035575613,0.6176692118635019,0.6154333525620512,0.601698899709714,0.630859137222354,0.5936432882411322,0.6403721629549218,100
adverse,2500,p_good,0.7609724965407636,0.760463100633831,0.7614818924476962,0.7609643189526971,0.7563340235553834,0.7645341413349243,0.7528538890968403,0.7661450483833956,100
adverse,2500,v1,0.785541817421078,0.7850972258857133,0.7859864089564427,0.78545606555354,0.7815004354618699,0.7886110500708006,0.7785872085686736,0.7899945673962995,100
adverse,2500,delta_safe,0.2855418174210779,0.2850972258857132,0.2859864089564427,0.28545606555354,0.28150043546186987,0.28861105007080057,0.2785872085686736,0.2899945673962995,100
adverse,2500,d_explore_j,0.13563466707269056,0.13550040353323406,0.13576893061214707,0.13562633045656486,0.13450506924570882,0.13684388344323,0.13352706576833084,0.13697254687684515,100
adverse,2500,explore_logit_reward_gradient,0.10728925813252344,0.10721538358172855,0.10736313268331832,0.10725231560816195,0.10667740671995941,0.10791270903611846,0.10614479263216624,0.10806606439562948,100
adverse,2500,reward_gradient_norm,0.1561272532243299,0.15597370913562822,0.1562807973130316,0.15609508105129455,0.1548934997932021,0.157373942402063,0.1540365142318839,0.1582788785394758,100
adverse,2500,beta_conditional_gradient_norm,0.15404366482184945,0.15334537556430672,0.15474195407939217,0.15385453570360003,0.14854799157833817,0.15980545962077064,0.14605633060382978,0.16260565854177322,100
adverse,2500,reward_to_barrier_norm_ratio,1.0139413377519209,1.0102841798614324,1.0175984956424093,1.013426669660297,0.9834997043389875,1.0434940401157824,0.972901873435077,1.0546377113204353,100
adverse,2500,reward_barrier_cosine,-0.9993122103318889,-0.9993670464803425,-0.9992573741834353,-0.9993646814643892,-0.9995949531095687,-0.9988695643326923,-0.9996535191291395,-0.9977680174515021,100
adverse,2500,min_pi0,0.12915566832180397,0.1288624015146348,0.12944893512897315,0.12921907310952072,0.12676319668038694,0.13150339847081244,0.12568709928335933,0.13286722003911455,100
adverse,2500,min_pi1,0.11618089905766452,0.11598372985497413,0.1163780682603549,0.11624986365215131,0.11482152906523835,0.11796267773969944,0.11400642980080261,0.118479513543993,100
adverse,2500,entropy0,0.9111598087346722,0.909334074736532,0.9129855427328123,0.9118008631858756,0.8960719804389725,0.9247944487308685,0.8859549469207666,0.9317818188280829,100
adverse,2500,entropy1,0.7155248501918179,0.7145870722597526,0.7164626281238832,0.7155812196639524,0.7089581866558291,0.7240342893673135,0.7059423907082986,0.7302766727834695,100
adverse,2500,empirical_fisher_rank,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100
adverse,2500,sampled_s1_count,20.02,19.50769291553827,20.532307084461728,20.0,16.0,24.0,13.0,26.0,100
adverse,2500,f0_lambda_min,0.05451354235315892,0.05437599554082199,0.054651089165495846,0.05454449665332173,0.05338223281988013,0.0555745627360773,0.05279587725667814,0.05617761612171647,100
adverse,2500,f0_lambda_max,0.3719091945999589,0.37084576638058697,0.37297262281933086,0.372012973403964,0.3629733063984069,0.38002786047451564,0.35669115501973037,0.3842952281026093,100
adverse,2500,f0_trace,0.4264227369531179,0.42522540158812405,0.4276200723181117,0.4266838140986058,0.41641073585479366,0.4356229842636162,0.4094870322764085,0.44026408002627737,100
adverse,2500,f0_logdet,-3.8985949070419395,-3.9039459796339693,-3.8932438344499096,-3.8972735050290326,-3.942869199450126,-3.8585513532534823,-3.9722071571957716,-3.8393041572447624,100
adverse,2500,f0_condition,6.822217100709611,6.817178744603751,6.82725545681547,6.82148326392042,6.782171557586923,6.866316029978005,6.756041826629797,6.886296236511294,100
adverse,2500,f0_eigenvalue_1,0.3719091945999589,0.37084576638058697,0.37297262281933086,0.372012973403964,0.3629733063984069,0.38002786047451564,0.35669115501973037,0.3842952281026093,100
adverse,2500,f0_eigenvalue_2,0.05451354235315892,0.05437599554082199,0.054651089165495846,0.05454449665332173,0.05338223281988013,0.0555745627360773,0.05279587725667814,0.05617761612171647,100
adverse,2500,f1_lambda_min,0.04425935340357931,0.04417835925676112,0.0443403475503975,0.04429041543019435,0.04368516082910311,0.04500019024980694,0.04344596682435674,0.04540348823294807,100
adverse,2500,f1_lambda_max,0.24538001219140138,0.24494446544756918,0.24581555893523357,0.24514578687042654,0.24234740794841017,0.24898748749831548,0.24069223750530877,0.2527729266188355,100
adverse,2500,f1_trace,0.2896393655949807,0.2891262757743617,0.29015245541559975,0.2893684189268245,0.28612244065533804,0.2940687187871506,0.28419441935684775,0.2981764148517836,100
adverse,2500,f1_logdet,-4.522717301340631,-4.526271196208853,-4.519163406472408,-4.522346475248697,-4.547596814308324,-4.490556093388632,-4.559180369018197,-4.4674300600769925,100
adverse,2500,f1_condition,5.544176014426824,5.540997451468967,5.547354577384682,5.544249610459405,5.518372379622209,5.569284723945484,5.493658417439778,5.582367787592024,100
adverse,2500,f1_eigenvalue_1,0.24538001219140138,0.24494446544756918,0.24581555893523357,0.24514578687042654,0.24234740794841017,0.24898748749831548,0.24069223750530877,0.2527729266188355,100
