environment,run_label,method,seed,update,environment_steps,fisher,analysis_batch_identifier,training_batch_reused,reward_gradient_norm,captured_euclidean_energy_fraction,leading_k90_euclidean_energy_fraction,leading_k90_natural_energy_fraction,natural_energy
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,122880,122880,fixed_reference,analysis-fixed_reference-304-122880,False,4.473342218361216,0.9999999999988843,0.9680007179991175,0.1563495912490341,240.6602684902097
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,0,0,on_policy,analysis-on_policy-305-0,False,4.2073923408101335,0.9999999877136798,0.9900679732844941,0.008449368877594081,2641.2910215728625
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,0,0,fixed_reference,analysis-fixed_reference-305-0,False,4.2073923408101335,0.9999999999992707,0.9607758849567907,0.1582549988122962,169.85537743008967
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,16000,16000,on_policy,analysis-on_policy-305-16000,False,6.397865155415938,0.9999999995916412,0.9989285195794552,0.04484419115373083,1137.1692300516083
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,16000,16000,fixed_reference,analysis-fixed_reference-305-16000,False,6.397865155415938,0.999999999999908,0.9591699114564273,0.14917545924989106,412.27038265405537
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,28000,28000,on_policy,analysis-on_policy-305-28000,False,2.603100404984743,0.9999999930586764,0.9854667466817673,0.008274355089636747,993.5733199592455
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,28000,28000,fixed_reference,analysis-fixed_reference-305-28000,False,2.603100404984743,0.9999999999999908,0.9585886219082373,0.16317009889901435,75.5948311728
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,40000,40000,on_policy,analysis-on_policy-305-40000,False,4.159257634578965,0.9999999990414458,0.9963159183426852,0.02743745410920252,875.0163206933829
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,40000,40000,fixed_reference,analysis-fixed_reference-305-40000,False,4.159257634578965,0.9999999999955167,0.9686709106100772,0.13137996747453146,212.27433993443137
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,52000,52000,on_policy,analysis-on_policy-305-52000,False,0.9095079097099128,0.9999999763944613,0.5583020271788834,0.0006017282768535179,1059.9526228858786
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,52000,52000,fixed_reference,analysis-fixed_reference-305-52000,False,0.9095079097099128,0.9999999999519077,0.9066979997175858,0.02800763340564649,61.01650382665798
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,64000,64000,on_policy,analysis-on_policy-305-64000,False,5.234820774903742,0.9999999991242989,0.9925522303490956,0.018778355719654034,1769.4397918860786
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,64000,64000,fixed_reference,analysis-fixed_reference-305-64000,False,5.234820774903742,0.9999999999998824,0.9541220280031975,0.10175338220556987,393.9164683046675
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,76000,76000,on_policy,analysis-on_policy-305-76000,False,2.944162973681491,0.9999999967203265,0.9432344460024115,0.014467402398030797,744.3151724485908
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,76000,76000,fixed_reference,analysis-fixed_reference-305-76000,False,2.944162973681491,0.9999999999911706,0.9595808413326444,0.09065879989265142,150.65191892644094
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,88000,88000,on_policy,analysis-on_policy-305-88000,False,6.3021397196553615,0.9999999997228416,0.987258122554254,0.09325759388924569,569.2458393522105
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,88000,88000,fixed_reference,analysis-fixed_reference-305-88000,False,6.3021397196553615,0.999999999995909,0.9687025189470159,0.1416018123416846,474.4626569364879
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,100000,100000,on_policy,analysis-on_policy-305-100000,False,3.111889701953432,0.9999999962737923,0.9689851542575463,0.012029603428858579,995.1677404238399
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,100000,100000,fixed_reference,analysis-fixed_reference-305-100000,False,3.111889701953432,0.9999999999787058,0.9593500692491047,0.11789115900511296,137.8055537597864
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,112000,112000,on_policy,analysis-on_policy-305-112000,False,6.678016571046378,0.9999999995198364,0.995108817674804,0.05769185905191961,932.0088396000776
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,112000,112000,fixed_reference,analysis-fixed_reference-305-112000,False,6.678016571046378,0.9999999999996744,0.9584172653104868,0.15288311552674985,437.4713773869923
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,122880,122880,on_policy,analysis-on_policy-305-122880,False,6.80949395503005,0.9999999988942619,0.986278023829339,0.06263832974743745,941.1375145263271
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,305,122880,122880,fixed_reference,analysis-fixed_reference-305-122880,False,6.80949395503005,0.9999999999991118,0.965437481111878,0.17985932702640994,401.6111539772232
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,306,0,0,on_policy,analysis-on_policy-306-0,False,3.6823953498273676,0.999999998756905,0.9774117533723793,0.03110101872366797,497.6294847169137
