method,beta,seed,update,trajectory_count,parameter_count,numerical_rank,minimum_eigenvalue,minimum_eigenvalue_for_log,maximum_eigenvalue,smallest_singular_value,full_condition_number,log10_full_condition_number,effective_rank,components_90,mean_return,fisher_reconstruction_relative_error,eigenvalue_reconstruction_max_abs_error
beta_2e-5,2e-05,101,200,4096,16,16,6.957312924323811e-08,6.957312924323811e-08,236.82548254564028,6.95731296243598e-08,3403979148.621196,9.531986891110996,2.4294380743689414,2,84.71382389353002,2.2084376787129676e-15,1.9895196601282805e-13
beta_2e-5,2e-05,101,250,4096,16,16,8.622969692798055e-08,8.622969692798055e-08,348.4885161679797,8.622969649933992e-08,4041397921.0821786,9.606531613724547,2.19991303355698,2,88.51060698819862,2.055782273960661e-15,3.410605131648481e-13
beta_2e-5,2e-05,102,50,4096,16,16,1.4170596803860994e-10,1.4170596803860994e-10,271.0788086965949,1.417048645271878e-10,1912981672161.1912,12.281710809171368,2.2457138743693896,2,21.937104628780745,1.4177981954464466e-15,3.126388037344441e-13
beta_2e-5,2e-05,102,100,4096,16,16,3.1569547162239177e-10,3.1569547162239177e-10,267.07994135446523,3.1569154969483374e-10,846015490793.5941,11.927378315172104,2.2668059506213623,2,38.63020215682726,2.567615863557058e-15,4.89386309254769e-13
beta_2e-5,2e-05,102,150,4096,16,16,1.2791178098726784e-10,1.2791178098726784e-10,534.2754412697437,1.2791349206926286e-10,4176849780478.535,12.620848856236536,1.9073001483003955,2,69.46056208256297,1.5353874966184195e-15,1.8474111129762605e-13
beta_2e-5,2e-05,102,200,4096,16,16,3.4549663100549955e-11,3.4549663100549955e-11,790.2354608321357,3.4549544698634614e-11,22872528935623.434,13.359314185685294,1.7672496173343475,2,86.46694660295452,1.525487498233993e-15,3.268496584496461e-13
beta_2e-5,2e-05,102,250,4096,16,16,3.7066631632624545e-10,3.7066631632624545e-10,1156.307977368253,3.70666745097042e-10,3119535250095.144,12.49408989743082,1.5943856167651351,2,89.38973503883722,1.1674861060269416e-15,4.547473508864641e-13
beta_2e-5,2e-05,103,50,4096,16,14,7.716969919842167e-15,6.830249388297252e-14,307.60708599983064,7.104945524811432e-15,4.329478458710554e+16,16.63643558315565,2.0015646909661213,2,15.374195992990074,2.0378172069330857e-15,6.252776074688882e-13
beta_2e-5,2e-05,103,100,4096,16,14,1.0328017434169214e-14,6.61803692332926e-14,298.0498862182984,1.0183176937631782e-14,2.9268850776505644e+16,16.466405670461793,2.069384906175782,2,30.09046708595626,1.072474788913049e-15,4.547473508864641e-13
beta_2e-5,2e-05,103,150,4096,16,15,4.515406556849578e-13,4.515406556849578e-13,552.8481594159532,4.5154065618861373e-13,1224359649211792.2,15.087909008271406,1.9243116593027196,2,71.76118590237317,1.428473372852729e-15,4.547473508864641e-13
beta_2e-5,2e-05,103,200,4096,16,16,1.600905083511193e-10,1.600905083511193e-10,1165.9110319298852,1.6009477396139053e-10,7282630176367.053,12.862288256344346,1.6257711994145136,2,88.13334677076534,1.7709557757658138e-15,5.473399511402022e-13
beta_2e-5,2e-05,103,250,4096,16,16,3.0859527868056613e-10,3.0859527868056613e-10,1623.179190283372,3.085913626227057e-10,5259963132111.141,12.720982700127731,1.5432813227492477,2,90.5828769769227,1.663225858919874e-15,9.094947017729282e-13
beta_2e-5,2e-05,104,50,4096,16,15,7.01414291454268e-14,7.01414291454268e-14,186.7727019946059,6.965039417617188e-14,2681574228025011.5,15.428389823068802,2.0203168777426037,2,12.447770468178135,7.48511310873726e-16,5.684341886080802e-14
beta_2e-5,2e-05,104,100,4096,16,15,2.062140476730671e-14,3.575738482050057e-14,161.0369449533498,2.0785813988452173e-14,7747444725658374.0,15.889158486437337,2.0866586478306943,2,25.4060049895262,1.0822319029221338e-15,1.7053025658242404e-13
beta_2e-5,2e-05,104,150,4096,16,16,9.837041031959378e-13,9.837041031959378e-13,146.45450085752447,9.837021829617152e-13,148880935098244.38,14.172839087868091,2.1709884647156628,2,44.435436642431526,1.7445594979502136e-15,1.9895196601282805e-13
beta_2e-5,2e-05,104,200,4096,16,16,3.4144710494429716e-10,3.4144710494429716e-10,257.94812471332375,3.414465232646943e-10,755456878714.089,11.878209679964272,2.2615136541721172,2,82.77584665577804,1.4652132794533028e-15,1.1833234587511898e-13
beta_2e-5,2e-05,104,250,4096,16,16,1.5521614353443047e-10,1.5521614353443047e-10,389.89178936560427,1.5521492428443052e-10,2511947811481.902,12.40001061220653,2.085042062150626,2,87.65334360487961,1.5907904174349835e-15,1.5421691701433815e-13
beta_2e-5,2e-05,105,50,4096,16,12,-1.3664071341555822e-15,7.173195571407093e-14,323.05200902444676,1.408436079669629e-15,2.2936930804855837e+17,17.3605353044244,1.954378637284275,2,9.652528541242653,1.6129451211734803e-15,2.5579538487363607e-13
beta_2e-5,2e-05,105,100,4096,16,16,8.481130772054353e-13,8.481130772054353e-13,191.20637716006078,8.481680722094401e-13,225434537593447.44,14.35302045269145,2.080508221349126,2,27.75384646139994,1.78298448084131e-15,1.1368683772161603e-13
beta_2e-5,2e-05,105,150,4096,16,16,1.3947106970903272e-11,1.3947106970903272e-11,146.01905859064877,1.3946757084734737e-11,10469749899815.227,13.01993630742598,2.1609425754340474,2,45.83891846384148,1.043403211338066e-15,1.9895196601282805e-13
beta_2e-5,2e-05,105,200,4096,16,16,7.402843361077888e-10,7.402843361077888e-10,211.25425993293985,7.402835152021639e-10,285369396447.04694,11.455407396715481,2.2760337970369826,2,73.63480125119973,1.50968021141007e-15,1.4210854715202004e-13
beta_2e-5,2e-05,105,250,4096,16,16,1.4817683562052397e-08,1.4817683562052397e-08,379.39247747857627,1.4817684856623508e-08,25604032016.444695,10.40830836158564,2.078709166570416,2,86.87317796201066,2.0885829927302704e-15,2.418065747633591e-13
beta_5e-5,5e-05,101,50,4096,16,15,3.616016716902946e-14,4.580308908969773e-14,206.27877495678032,3.791635866870109e-14,5440363531719039.0,15.735627920754172,2.0633033849895654,2,14.238146967589309,1.3055257125235385e-15,2.5579538487363607e-13
beta_5e-5,5e-05,101,100,4096,16,16,8.554103615117783e-12,8.554103615117783e-12,213.81144787352508,8.55353196794772e-12,24996860790926.082,13.397885471600766,2.1343202701622035,2,14.945060897814127,1.8962219799619674e-15,2.8421709430404007e-13
beta_5e-5,5e-05,101,150,4096,16,16,2.25587902034408e-09,2.25587902034408e-09,191.82711331268337,2.255879185055857e-09,85034302627.30745,10.929594154379643,2.427336240661455,2,58.70697350157137,1.7289004210102138e-15,1.7053025658242404e-13
beta_5e-5,5e-05,101,200,4096,16,16,3.3564134009575646e-08,3.3564134009575646e-08,403.758461585146,3.35641336220473e-08,12029461750.203753,10.080246195573759,2.122626810814471,2,85.76393760027439,1.5473464517726052e-15,3.552713678800501e-13
beta_5e-5,5e-05,101,250,4096,16,16,8.050764018923867e-08,8.050764018923867e-08,598.0886787595325,8.050761846555284e-08,7428969955.376829,9.870928601956122,1.9502080261135042,2,89.41160562836733,2.118983096371823e-15,5.684341886080801e-13
beta_5e-5,5e-05,102,50,4096,16,15,3.0003192826167194e-13,3.0003192826167194e-13,236.18567342716563,3.0043392142768634e-13,786148489174565.4,14.89550458412903,2.0899955284140015,2,16.155263295173036,1.458870816053396e-15,1.9895196601282805e-13
beta_5e-5,5e-05,102,100,4096,16,16,2.900528277741548e-12,2.900528277741548e-12,160.86516141930062,2.900667569233954e-12,55457979096096.15,13.743964039720657,2.1791239644810037,2,35.497386552120965,6.010264274539543e-16,2.842170943040401e-14
beta_5e-5,5e-05,102,150,4096,16,15,3.311590016678558e-13,3.311590016678558e-13,136.45920042622635,3.309328547627882e-13,412347092355154.75,14.615262936504184,2.1276004930845827,2,49.752336167484984,2.123721516486535e-15,2.8421709430404007e-13
beta_5e-5,5e-05,102,200,4096,16,16,5.340620959844433e-13,5.340620959844433e-13,113.12379536433231,5.340836361497652e-13,211809139444614.47,14.325944695737132,2.2602421080367683,2,64.32902298272836,1.5098250657127913e-15,8.526512829121202e-14
beta_5e-5,5e-05,102,250,4096,16,16,6.936166330336401e-13,6.936166330336401e-13,191.420365143419,6.934925010380196e-13,276023698680088.03,14.440946371065749,2.2587355701217695,2,80.69200265410366,1.9539637944282297e-15,3.410605131648481e-13
beta_5e-5,5e-05,103,50,4096,16,13,-6.241469894775882e-14,9.140737345217488e-14,411.66221301813056,5.241894974346716e-15,7.853309061565755e+16,16.895052689148667,1.8885291617824347,2,6.5467920686415635,2.595499109511979e-15,4.547473508864641e-13
beta_5e-5,5e-05,103,100,4096,16,13,-1.7589469033652367e-15,4.74102498803565e-14,213.51678369471563,1.7940062694629624e-15,1.190167433242205e+17,17.075608062416165,2.017031663466732,2,17.911905490856594,1.1961040753605794e-15,2.8421709430404007e-13
beta_5e-5,5e-05,103,150,4096,16,14,-3.840047345893643e-16,3.66213094780815e-14,164.92771571930746,2.9536522276681685e-16,5.58385696780266e+17,17.74693428517212,2.021076755291779,2,27.050744465188643,2.5907452214003837e-15,5.115907697472721e-13
beta_5e-5,5e-05,103,200,4096,16,14,5.4034241304829957e-14,5.4034241304829957e-14,148.2902347172485,5.449936812717606e-14,2720953284654760.0,15.434721085553804,1.9832820745898787,2,34.73696726562328,9.822000600881635e-16,9.947598300641403e-14
beta_5e-5,5e-05,103,250,4096,16,15,8.689514131927791e-14,8.689514131927791e-14,144.75664278094752,8.693829234570128e-14,1665050449867792.2,15.221427396861715,1.8339131098662147,2,40.006001621776946,8.588706057694897e-16,1.1368683772161603e-13
beta_5e-5,5e-05,104,50,4096,16,11,-1.3837804054853259e-13,5.510660598682887e-14,248.17809018793525,1.356703145947035e-15,1.8292733449416208e+17,17.262278606148854,1.9966229186783395,2,16.587755589600224,2.3668555379164444e-15,4.547473508864641e-13
beta_5e-5,5e-05,104,100,4096,16,14,1.0579855648849061e-13,1.0579855648849061e-13,193.41650801553686,1.04085751987086e-13,1858241923827713.8,15.269102253976168,2.0595189907637894,2,26.02807430349145,1.0765968915374378e-15,8.638575965669304e-14
beta_5e-5,5e-05,104,150,4096,16,16,1.2812848625695009e-12,1.2812848625695009e-12,164.03195981878247,1.2815988354911988e-12,127990097428509.27,14.107176369659427,2.0688134759022834,2,33.16117197155283,6.778855296265637e-16,9.947598300641403e-14
beta_5e-5,5e-05,104,200,4096,16,16,4.9466678693058304e-11,4.9466678693058304e-11,158.030324764505,4.946584881438479e-11,3194735935038.668,12.504434966815223,2.0995957921921358,2,40.41767734793974,2.001304836234597e-15,4.547473508864641e-13
beta_5e-5,5e-05,104,250,4096,16,16,5.632851208843439e-10,5.632851208843439e-10,163.70902244894836,5.632848966268325e-10,290632721433.3302,11.46334450857843,2.229586348323931,2,54.82952233774512,9.214927064318303e-16,3.275157922644212e-14
beta_5e-5,5e-05,105,50,4096,16,15,6.975442160295787e-13,6.975442160295787e-13,723.684211224512,6.97879987519293e-13,1036975159291991.1,15.015768353002706,1.718344959968472,2,0.6316232717778165,2.3496659374743306e-15,5.684341886080801e-13
beta_5e-5,5e-05,105,100,4096,16,16,8.54127065710409e-12,8.54127065710409e-12,590.7670298887954,8.542174389312526e-12,69158858501873.79,13.839847816434903,1.8082346673906455,2,10.755813830143783,1.0796060196639718e-15,6.821210263296962e-13
beta_5e-5,5e-05,105,150,4096,16,16,1.3272162120995615e-10,1.3272162120995615e-10,353.73373748337195,1.3272089115381476e-10,2665245346140.8584,12.425737193689306,2.0398038776153733,2,34.0168497710014,2.1363104353055666e-15,3.173686357119121e-13
beta_5e-5,5e-05,105,200,4096,16,16,4.885349175389731e-11,4.885349175389731e-11,702.9681163124394,4.885330858383392e-11,14389365565816.752,13.158041646102069,1.8518399569654864,2,82.41819183812304,2.255167626920271e-15,6.536993168992922e-13
beta_5e-5,5e-05,105,250,4096,16,16,7.373057267089465e-11,7.373057267089465e-11,922.9544310810313,7.37312899543286e-11,12517812066664.467,13.097528427084407,1.7479924416274568,2,88.66125025148841,1.558824145037369e-15,9.094947017729282e-13
beta_1e-4,0.0001,101,50,4096,16,14,-6.270506821596892e-15,3.9078043707357445e-14,175.99186307882294,1.1355873489669652e-14,1.5497871056675776e+16,16.190272043212843,2.01923113543355,2,15.415067869200051,5.186616632746798e-16,8.526512829121202e-14
beta_1e-4,0.0001,101,100,4096,16,14,2.2191738278225303e-13,2.2191738278225303e-13,169.3584719240161,2.2236143767536145e-13,761635981915499.5,14.881747453204959,1.9081095051068213,2,24.838525874222096,9.318451402627331e-16,1.2789769243681803e-13
beta_1e-4,0.0001,101,150,4096,16,15,1.3256995895909015e-13,1.3256995895909015e-13,153.54222172086742,1.3285673095574318e-13,1155697725032952.8,15.062844258378195,1.715238937116245,2,31.46171574300574,1.4650353943677858e-15,1.7053025658242404e-13
beta_1e-4,0.0001,101,200,4096,16,16,2.1521765642107277e-12,2.1521765642107277e-12,153.4948673906767,2.1522922222639616e-12,71316927043121.47,13.853192621702314,1.599418785984801,2,34.270068363570786,3.290941000161152e-15,5.115907697472721e-13
beta_1e-4,0.0001,101,250,4096,16,16,6.024280547880061e-13,6.024280547880061e-13,151.4319312655842,6.023836614465295e-13,251387846247264.2,14.400344277187092,1.5527476736624726,2,35.63111367491613,1.5193212548400174e-15,2.8421709430404007e-13
beta_1e-4,0.0001,102,50,4096,16,16,2.168656912889637e-12,2.168656912889637e-12,247.52071778783377,2.170071024745822e-12,114061113652639.77,14.057137607568524,2.122712509360242,2,18.789708428593556,1.2766742829745534e-15,3.126388037344441e-13
beta_1e-4,0.0001,102,100,4096,16,16,2.561958129418895e-11,2.561958129418895e-11,197.3062569211156,2.562014668731972e-11,7701214959037.264,12.886559245741557,2.181359688892052,2,33.36868006046021,1.438561359473443e-15,1.7053025658242404e-13
beta_1e-4,0.0001,102,150,4096,16,16,1.2057733851629879e-11,1.2057733851629879e-11,135.32935913179583,1.2058907428721012e-11,11222356580122.54,13.050084063896868,2.208908699892627,2,50.14140638407776,3.1054373358678676e-15,5.115907697472721e-13
beta_1e-4,0.0001,102,200,4096,16,16,2.7212863679075513e-10,2.7212863679075513e-10,259.6800754843079,2.72129522986516e-10,954251757157.4736,11.979662968330953,2.1584483719537557,2,74.3859881607134,1.593725390139328e-15,3.410605131648481e-13
beta_1e-4,0.0001,102,250,4096,16,16,4.2141140475997157e-10,4.2141140475997157e-10,458.97667500821547,4.214112872629189e-10,1089141864208.918,12.037084451684548,1.90427191088798,2,86.47988242188403,2.6506092110358706e-15,6.821210263296962e-13
beta_1e-4,0.0001,103,50,4096,16,11,-4.325880521938933e-15,7.000449724736237e-14,315.27222771748006,1.2690032898175362e-16,2.4844082773245737e+18,18.39522296751861,2.001356464777094,2,7.391677980319032,2.4871005916527997e-15,5.684341886080801e-13
beta_1e-4,0.0001,104,50,4096,16,12,-2.112421146204459e-14,5.724646540947117e-14,257.81516028637236,8.222217842489926e-16,3.135591457502643e+17,17.496319472599634,2.000285601480962,2,18.74283476356302,1.3452049463146104e-15,2.5579538487363607e-13
beta_1e-4,0.0001,104,100,4096,16,13,-3.96532888338197e-14,5.1850492740255854e-14,233.51385978399287,2.1003707224086694e-15,1.1117744943435656e+17,17.046016706496115,2.0209813996705153,2,23.453083066374628,1.9414847217070284e-15,3.694822225952521e-13
beta_1e-4,0.0001,104,150,4096,16,15,2.5952877630651583e-13,2.5952877630651583e-13,159.05838457956511,2.5957880299521984e-13,612755674747811.2,14.787287341956345,2.121024562964292,2,37.477694866477734,1.8482767455080796e-15,3.126388037344441e-13
beta_1e-4,0.0001,104,200,4096,16,16,9.396313984100443e-12,9.396313984100443e-12,140.70889402833262,9.396269335928652e-12,14974974534872.26,13.175366092538887,2.122047319077071,2,47.016479542714535,2.7469224033197807e-15,3.410605131648481e-13
beta_1e-4,0.0001,104,250,4096,16,16,2.9450486322499854e-11,2.9450486322499854e-11,199.34926259807412,2.945119123717842e-11,6768801336172.125,12.83051176777279,2.253131948075076,2,70.14833417426317,1.1367635436876428e-15,1.8474111129762605e-13
beta_1e-4,0.0001,105,50,4096,16,10,-1.1822062164416383e-13,1.416240998423466e-13,637.818243276674,3.1023407871791623e-17,2.0559257896893313e+19,19.31300743439421,1.7302419926210864,2,-1.8184747450774053,1.6106347235460298e-15,4.547473508864641e-13
beta_1e-4,0.0001,105,100,4096,16,13,-6.102190827994757e-14,5.994821946522364e-14,269.9827788451059,8.385062964103869e-15,3.2198062197134572e+16,16.507829734974848,1.9761969559968366,2,8.188823076540622,1.5766595155705182e-15,3.694822225952521e-13
beta_1e-4,0.0001,105,150,4096,16,12,-2.7756537583839343e-14,5.020961739577783e-14,226.1240141940402,8.524341599907644e-15,2.6526859763162252e+16,16.423685841454265,1.985716139294601,2,17.58986000588589,1.668497684048987e-15,3.979039320256561e-13
beta_1e-4,0.0001,105,200,4096,16,13,1.1700646211476067e-15,3.562461699951842e-14,160.4390118442478,1.2388970726111698e-15,1.2950148595161134e+17,17.112274751713663,1.962734854246049,2,21.74144463423788,3.945248679067512e-15,7.389644451905042e-13
beta_1e-4,0.0001,105,250,4096,16,12,9.025108391509036e-16,3.202718887437703e-14,144.23763588036888,9.031796684392646e-16,1.5969982598215264e+17,17.203304442907225,1.599210002905486,2,35.27230178883511,9.993249329809436e-16,1.4210854715202004e-13
beta_2e-4,0.0002,101,50,4096,16,15,-1.2195222110149831e-14,3.7254042636664535e-14,167.77729253652697,1.36380975982927e-14,1.2302103818169648e+16,16.089979387739586,2.058801850857408,2,19.096147067031158,9.18921532508711e-16,5.684341886080802e-14
beta_2e-4,0.0002,101,100,4096,16,16,4.595893479732094e-12,4.595893479732094e-12,161.7179711807914,4.5937372511163095e-12,35204009794311.34,13.546592133147541,2.0663537336149,2,23.754023555989995,1.4417485882023634e-15,1.4210854715202004e-13
beta_2e-4,0.0002,101,150,4096,16,16,2.1889154397040882e-10,2.1889154397040882e-10,161.50380440443087,2.18891074106472e-10,737827273513.5513,11.867954704723147,2.0454491639778034,2,28.478632652325388,1.02660317218394e-15,1.5631940186722204e-13
beta_2e-4,0.0002,101,200,4096,16,16,1.1262765605116895e-09,1.1262765605116895e-09,159.10449155898766,1.126274749236729e-09,141266144576.90018,11.150038092597608,2.026692896983633,2,32.70360436906077,3.0430374090225776e-15,5.684341886080801e-13
beta_2e-4,0.0002,101,250,4096,16,16,1.3215009019666516e-09,1.3215009019666516e-09,155.9340997530977,1.321500930444855e-09,117997722257.07463,11.07187362407959,2.0027206197770457,2,35.66372015951468,9.109434950538744e-16,1.1368683772161603e-13
beta_2e-4,0.0002,102,50,4096,16,13,-2.924344940718758e-14,5.582087886030028e-14,251.39488923474192,2.7912674563835204e-14,9006477994783752.0,15.954554992259183,2.1189813511051967,2,18.68550514749443,1.4718460913274963e-15,2.5579538487363607e-13
beta_2e-4,0.0002,102,100,4096,16,16,1.4881371913665387e-11,1.4881371913665387e-11,154.84556632650532,1.488125892065633e-11,10405407711276.883,13.017259101682557,2.0517898915418185,2,32.20368052931684,7.980600698988946e-16,5.684341886080802e-14
beta_2e-4,0.0002,102,150,4096,16,16,6.070829571469799e-11,6.070829571469799e-11,144.31097651176412,6.070421004956353e-11,2377281186822.7534,12.376080553483805,1.7959989139128862,2,38.49187032185612,7.029491700942313e-16,5.684341886080802e-14
beta_2e-4,0.0002,102,200,4096,16,16,9.044414456465885e-11,9.044414456465885e-11,141.71325794493185,9.044396125915427e-11,1566862574040.434,12.195030907155777,1.7076355410840325,2,41.26740793750702,3.536222465672623e-15,5.684341886080801e-13
beta_2e-4,0.0002,102,250,4096,16,16,9.634079290312849e-11,9.634079290312849e-11,144.01248288594337,9.634070358269693e-11,1494824902979.1028,12.174590324350412,1.7469722320922174,2,43.04149116431209,4.634231458914004e-16,5.684341886080802e-14
beta_2e-4,0.0002,103,50,4096,16,13,1.3929543375719564e-14,9.769424533344283e-14,439.97576687993495,1.399564876846814e-14,3.1436611060945548e+16,16.497435721945628,1.893232624871406,2,-0.9803836770344395,1.8389217281246137e-15,6.252776074688882e-13
beta_2e-4,0.0002,103,100,4096,16,14,-7.543302972856761e-14,6.095471129077904e-14,274.51561505562864,4.066771059039504e-14,6750210697143701.0,15.829317328857508,2.0055522625028868,2,11.98816997840057,2.2481071814377087e-15,5.684341886080801e-13
beta_2e-4,0.0002,103,150,4096,16,15,8.074227432449497e-14,8.074227432449497e-14,171.74576254535742,8.310866308798753e-14,2066520578769620.2,15.315239734418885,2.0574822894783393,2,25.69038978448131,1.3669022337502696e-15,1.7053025658242404e-13
beta_2e-4,0.0002,103,200,4096,16,15,2.7223790675652015e-13,2.7223790675652015e-13,159.13092179569585,2.729611463237385e-13,582980119840802.2,14.765653745169566,2.0622785602313782,2,27.27692928016247,1.7181452809666266e-15,2.5579538487363607e-13
beta_2e-4,0.0002,103,250,4096,16,14,2.528959919600802e-13,2.528959919600802e-13,154.11701525178444,2.5241135934029614e-13,610578761806067.6,14.785741693852515,1.9850473370860067,2,35.62705248723278,1.1904246909133738e-15,1.7053025658242404e-13
beta_2e-4,0.0002,104,50,4096,16,12,-9.561012350311032e-14,7.440577719887502e-14,335.0938304670657,1.5584353827854633e-15,2.1501939327643914e+17,17.33247763206961,1.9589768939361976,2,14.26972808641568,1.8511340694544654e-15,4.547473508864641e-13
beta_2e-4,0.0002,104,100,4096,16,14,3.73734596746728e-15,3.665954845850902e-14,165.09992877731187,4.1110998208250595e-15,4.015955242463023e+16,16.60378886398267,2.0698398025561295,2,29.297772278529912,1.1754539154270673e-15,1.7053025658242404e-13
beta_2e-4,0.0002,104,150,4096,16,16,1.844096176080332e-12,1.844096176080332e-12,147.86301637829223,1.8436990885020427e-12,80199104778224.44,13.904169520503027,1.9073907677628663,2,33.43867709776163,1.6273887457998362e-15,1.1368683772161603e-13
beta_2e-4,0.0002,104,200,4096,16,16,2.98753459468255e-12,2.98753459468255e-12,153.2255064241501,2.9859320150583246e-12,51315805467579.3,13.710251150104812,1.9028236715738498,2,35.732711759157695,7.361461846413172e-16,5.684341886080802e-14
beta_2e-4,0.0002,104,250,4096,16,16,2.9281138204231898e-12,2.9281138204231898e-12,147.67511814130415,2.927681380426178e-12,50440980063140.38,13.702783516280876,1.9287768065452553,2,38.44596554077728,1.7151457292695194e-15,2.8421709430404007e-13
beta_2e-4,0.0002,105,50,4096,16,11,-1.035455079465858e-14,1.6408595589272495e-13,738.9774498152077,3.6825477477565333e-16,2.006701611039274e+18,18.30248279933686,1.6751782058487563,2,-2.804945118422789,1.2314257307000264e-15,3.694822225952521e-13
beta_2e-4,0.0002,105,100,4096,16,12,2.227492606344052e-17,7.298337438090861e-14,328.68789766610143,7.27230279448336e-15,4.519722389934562e+16,16.655111760425957,1.9370853675942288,2,10.670199176567348,6.782390185960267e-16,2.2737367544323206e-13
beta_2e-4,0.0002,105,150,4096,16,13,1.42214534454491e-14,5.43386045995857e-14,244.71931942652688,1.3922975036723316e-14,1.7576654327186104e+16,16.244936211720646,1.985391489426099,2,14.5538011807188,1.2629062318394417e-15,1.1368683772161603e-13
beta_2e-4,0.0002,105,200,4096,16,13,-2.3646282918595568e-14,3.72800918020684e-14,167.89460754813314,2.436797191220158e-14,6889970497054974.0,15.838217362256877,2.007258370003559,2,22.492189513035814,1.6803869784910556e-15,2.8421709430404007e-13
beta_2e-4,0.0002,105,250,4096,16,13,6.258348743290871e-15,3.55838623208667e-14,160.25546908865832,5.802878088894044e-15,2.761654934563704e+16,16.44116941306343,1.812942553212871,2,31.862341567790423,1.7693700651144751e-15,2.8421709430404007e-13
