target_gradient_ratio,achieved_fisher_gradient_ratio,effective_fisher_beta,elapsed_seconds,fisher_gradient_norm,fisher_loss,fisher_rank,fisher_surrogate,gradient_cosine,gradient_norm,lambda_max,lambda_min,logdet,parameter_count,return,return_std,reward_gradient_norm,reward_loss,target_fisher_gradient_ratio,total_loss,unscaled_fisher_gradient_norm,update
0.0,0.0,0.0,464.99769517907407,0.0,0.0,16,-1320.6420589997897,,47.249935150146484,824.9763917829184,6.211353066534387e-07,-56.76704780648295,16,88.25647102693371,3.3929315993568787,47.249935150146484,-3.61395263671875,0.0,-3.61395263671875,1922.46044921875,240
0.0,0.0,0.0,466.1920326970285,0.0,0.0,16,-1027.2578789637698,,12.600495338439941,915.9702077188906,8.519410097402174e-07,-55.299319381793104,16,89.28154694338701,2.7348333562811447,12.600495338439941,-0.45619678497314453,0.0,-0.45619678497314453,643.906494140625,241
0.0,0.0,0.0,467.36443077609874,0.0,0.0,16,-1703.2754377941455,,30.310672760009766,886.8315034745892,5.460584998426009e-07,-56.73354828898488,16,88.44074553547853,4.0208564118627885,30.310672760009766,-6.418008804321289,0.0,-6.418008804321289,2321.798828125,242
0.0,0.0,0.0,468.4739590730751,0.0,0.0,16,-1000.0515103746307,,23.535324096679688,972.2387154636027,6.257206917763942e-07,-56.33399756443176,16,89.16410041308778,2.7229028323475686,23.535324096679688,-7.359033584594727,0.0,-7.359033584594727,1192.52734375,243
0.0,0.0,0.0,469.7020900360076,0.0,0.0,16,-1363.73410566148,,14.940561294555664,1009.2619663214655,6.747767730158794e-07,-55.50146402259117,16,88.41003895609776,3.583160571559244,14.940561294555664,-2.057130813598633,0.0,-2.057130813598633,1676.3319091796875,244
0.0,0.0,0.0,470.818172397092,0.0,0.0,16,-1320.8770729767675,,11.87949275970459,868.4218664227332,6.01444535441684e-07,-57.564770228634046,16,88.96900766309426,3.26586657635273,11.87949275970459,-4.140405654907227,0.0,-4.140405654907227,4198.5009765625,245
0.0,0.0,0.0,472.0469999531051,0.0,0.0,16,-1386.4762766397682,,35.19054412841797,1049.7674966398567,6.393500415031272e-07,-55.9716783381466,16,88.71169309992355,3.926982808258435,35.19054412841797,-4.274916648864746,0.0,-4.274916648864746,2916.015869140625,246
0.0,0.0,0.0,473.24020082107745,0.0,0.0,16,-1340.130795633419,,13.65981674194336,1097.8784952293893,7.423584488081007e-07,-55.833411768592526,16,88.76782185844456,3.0242953041518703,13.65981674194336,-4.505795478820801,0.0,-4.505795478820801,2388.794677734375,247
0.0,0.0,0.0,474.5223566250643,0.0,0.0,16,-999.3059786522447,,13.376286506652832,819.7878395896416,6.036378316701869e-07,-56.111683309850704,16,88.87777864048127,3.349989218103928,13.376286506652832,-0.38264012336730957,0.0,-0.38264012336730957,1001.7994995117188,248
0.0,0.0,0.0,475.64987029205076,0.0,0.0,16,-1547.5889904085238,,46.95756912231445,982.7099964138786,6.576818094762507e-07,-57.32177073953662,16,88.40521788848795,3.3414857865599052,46.95756912231445,-1.9544525146484375,0.0,-1.9544525146484375,5794.2158203125,249
0.0,0.0,0.0,476.86478286702186,0.0,0.0,16,-1362.2551217441212,,37.585880279541016,870.035813192926,5.737178943020045e-07,-56.80141319695531,16,88.54625106264062,3.8064185968644924,37.585880279541016,2.175790786743164,0.0,2.175790786743164,1942.982421875,250
0.1,0.09999999586139925,2.4511826752047586e-06,2.2685580040561035,9.21735954284668,0.003650181964096721,16,-1489.1513394821968,0.14236825704574585,93.92999267578125,348.0314697044435,1.287454408699596e-13,-226.93154988131346,16,3.683638472774705,41.21601771837678,92.17359924316406,24.145278930664062,0.1,24.14892911262816,3760372.5,1
0.1,0.0999999956886342,2.9216332189007197e-06,4.361339436029084,8.848001480102539,0.005234077965220184,16,-1791.4904346513197,0.24168013036251068,91.02423095703125,354.42814771202245,1.456996280243019e-13,-230.7382399759178,16,16.02729051266611,47.901220709036686,88.48001861572266,-15.524002075195312,0.1,-15.518767997230093,3028443.75,2
0.1,0.1000000013539131,1.5217927702147015e-06,6.434935803990811,7.043837070465088,0.0022865723584881642,16,-1502.5517292775444,0.24321319162845612,72.47429656982422,311.1614215693116,9.63416456947328e-14,-231.02803754183645,16,5.9745657456884524,43.15554336772806,70.43836975097656,-19.16546630859375,0.1,-19.16317973623526,4628644.0,3
0.1,0.0999999962282136,8.210518167808603e-07,8.546222597011365,20.227535247802734,0.0015036578387956948,16,-1831.3799544237816,0.08680564910173416,205.02394104003906,396.1467036888177,1.0159328541125284e-13,-233.91181564312865,16,-8.039706031367594,30.265088455149147,202.27536010742188,94.67816162109375,0.1,94.67966527893255,24636126.0,4
0.1,0.10000000748390736,7.790746863709869e-07,10.6254165279679,15.291601181030273,0.001050319365741357,16,-1348.1626140798603,0.44464433193206787,160.30154418945312,334.11961889237915,1.0809294857778969e-13,-235.8878746221261,16,-7.955957926336639,31.233546007535896,152.91600036621094,20.638442993164062,0.1,20.639493312529805,19627900.0,5
0.1,0.1,7.81981333876985e-07,12.729387986008078,15.573158264160156,0.0015314791715391168,16,-1958.460010734779,-0.3741340637207031,150.59921264648438,311.2240360518269,1.3062910513073344e-13,-236.4540885221352,16,-2.1729772258176863,38.35918588106539,155.73158264160156,-25.856460571289062,0.1,-25.854929092117523,19915000.0,6
0.1,0.1,4.5236549694787094e-07,14.828347522066906,3.2569503784179688,0.0006835618291662316,16,-1511.083037451468,-0.24031081795692444,31.943660736083984,278.6265737361116,1.0164098355418704e-13,-240.2054254759997,16,-1.0108348092364299,38.24859227718534,32.56950378417969,9.16473388671875,0.1,9.165417448547917,7199820.5,7
0.1,0.10000001131184526,2.432274395672248e-07,17.01106708496809,3.793841600418091,0.00042391580738175935,16,-1742.878221865238,-0.1747780293226242,37.46202850341797,306.4802636009387,1.4163475308077654e-14,-245.4114424922521,16,-8.14078461087975,29.54261032331967,37.938411712646484,-6.1249847412109375,0.1,-6.124560825403556,15597916.0,8
0.1,0.09999999673610666,2.3762174476185823e-07,19.114665326080285,11.687566757202148,0.0005373932721164477,16,-2261.5492225049397,0.033117469400167465,117.8431167602539,339.6100224512751,3.2807483984424105e-15,-246.83562359539363,16,15.11215560667297,48.71930965735494,116.87567138671875,-47.73095703125,0.1,-47.73041963797788,49185596.0,9
0.1,0.09999999163146021,1.8490679020672104e-08,21.242555006989278,13.675134658813477,2.8809140598713903e-05,16,-1558.0358388410737,0.04830517619848251,138.08914184570312,308.53821682801464,2.0365135305929387e-16,-249.92768129657907,16,21.98358664873134,50.5593762177155,136.75135803222656,-51.55340576171875,0.1,-51.55337695257815,739569152.0,10
0.1,0.10000000226859719,8.006214939164897e-08,23.367743769078515,8.407612800598145,0.00011861793284463213,16,-1481.5731746642914,0.12798446416854858,85.55946350097656,360.0995351227846,3.0088037633476425e-15,-237.5783764826916,16,8.85711517079893,44.69043633240098,84.07612609863281,21.292098999023438,0.1,21.292217616956282,105013576.0,11
0.1,0.09999999864808626,2.1521250967462302e-07,25.491922841058113,28.217016220092773,0.00045758392959738427,16,-2126.195778717508,0.06386760622262955,285.36505126953125,360.3467979891576,3.782645788366927e-15,-235.5936777157882,16,11.62684265938635,46.76642702327918,282.170166015625,-18.130523681640625,0.1,-18.130066097711026,131112344.0,12
0.1,0.10000000219271875,5.0138320330031067e-08,27.65036264504306,4.349277973175049,7.756284716416698e-05,16,-1546.9773748625082,-0.17175818979740143,42.95995330810547,335.19759477912066,5.269878329349545e-15,-229.0435675631422,16,-4.4680204104484265,33.81854221134717,43.49277877807617,-8.685073852539062,0.1,-8.684996289691899,86745584.0,13
0.1,0.10000000352174009,1.741468199271709e-07,29.71661378897261,2.707963466644287,0.00028683413482823145,16,-1647.082243294405,0.19236676394939423,27.72818946838379,349.4978004385506,6.8400153600183745e-15,-227.4849463929558,16,9.868966953698934,46.34532229272162,27.079633712768555,12.326278686523438,0.1,12.326565520658265,15549887.0,14
0.1,0.09999999849547989,6.356129380598281e-07,31.85560237604659,12.677454948425293,0.0011997838217427653,16,-1887.6013213403685,0.07096726447343826,128.2989501953125,334.7793119189563,1.8913133891303852e-14,-222.22391787160876,16,-10.292964000203087,25.761423291361947,126.77455139160156,-9.380081176757812,0.1,-9.37888139293607,19945244.0,15
0.1,0.10000000504504451,1.4838890451699592e-07,34.00168944103643,1.4177392721176147,0.00021524439010770933,16,-1450.5423488927775,0.06410697102546692,14.33825397491455,365.89383479987447,1.1390678359800892e-13,-216.96818567812042,16,-6.6654436874800504,30.805495798559328,14.17739200592041,5.551155090332031,0.1,5.551370334722139,9554213.0,16
0.1,0.09999999868779519,4.989681177207745e-07,36.153451972058974,7.267724514007568,0.0007433374830738352,16,-1489.7494582806416,0.25631850957870483,74.87039184570312,398.51906074834557,2.119371610595529e-13,-215.43976246279863,16,-5.65797934084384,31.249349838593748,72.67724609375,28.11602020263672,0.1,28.11676354011979,14565509.0,17
0.1,0.09999999818609688,3.4622504176503905e-07,38.24232329404913,5.2575812339782715,0.0006612788894717123,16,-1909.9684011894212,-0.4592275321483612,50.37834548950195,350.6595115747257,2.5899539948859087e-13,-212.43874873997316,16,-3.8257293276233075,33.81649368005086,52.57581329345703,3.3005523681640625,0.1,3.301213647053534,15185445.0,18
0.1,0.09999999107935043,4.2450928699155584e-06,40.415762464050204,34.21003723144531,0.006916554615594121,16,-1629.3058426615062,-0.1880752295255661,337.3437805175781,378.82274429954845,4.3531222728112377e-13,-208.64370758829034,16,-6.8685159326244545,29.687122843557894,342.10040283203125,129.79034423828125,0.1,129.79726079289685,8058726.0,19
0.1,0.09999999796031407,2.397673474440975e-06,42.632182228029706,18.702375411987305,0.0039260252588380826,16,-1637.431160118017,-0.11573079973459244,185.7903594970703,378.4893810640662,4.206777575409337e-13,-206.2918927191286,16,-2.94886944809293,34.49719553591507,187.0237579345703,22.96819305419922,0.1,22.972119079458057,7800218.0,20
0.1,0.10000000324192047,2.6909323209315485e-06,44.86443783307914,23.533565521240234,0.004687686364545961,16,-1742.030569881882,-0.42628923058509827,226.30703735351562,298.3856312534402,3.3433694744478524e-13,-205.97498618008092,16,-10.155761012592421,24.730155554932942,235.3356475830078,44.336212158203125,0.1,44.34089984456767,8745506.0,21
0.1,0.10000000315972699,2.9706906876275417e-06,47.00009883707389,24.145740509033203,0.004764465448010442,16,-1603.8241436086528,-0.3653343915939331,233.7194366455078,368.4970741686066,3.1074859552807336e-13,-206.77453710817917,16,9.710366857497075,44.71176073865592,241.4573974609375,16.498619079589844,0.1,16.503383545037853,8127988.5,22
0.1,0.10000000866362639,3.694615258729523e-06,49.29395654902328,13.209356307983398,0.006283330629634178,16,-1700.6725165193097,-0.05873509496450424,131.97811889648438,312.4877137725889,2.8925841672399276e-13,-210.35353509384345,16,-3.604127196169179,34.15620732202111,132.0935516357422,29.295333862304688,0.1,29.301617192934323,3575299.25,23
0.1,0.09999999695079151,2.9883089299991536e-06,51.59144897700753,12.51045036315918,0.005214781627731786,16,-1745.0610863493496,-0.3787718117237091,120.9214859008789,322.1601606504637,2.2868462199396894e-13,-210.4786633319138,16,2.496291891749501,40.74758034490238,125.10450744628906,15.3880615234375,0.1,15.393276305065232,4186465.0,24
0.1,0.10000000588702308,1.0745736529842959e-06,53.74278878502082,12.95968246459961,0.0018364452130232994,16,-1708.9989205701638,-0.06237521022558212,129.43634033203125,333.2661940193213,2.497439556025833e-13,-213.4126937404589,16,2.249436756110968,40.87400943481259,129.59681701660156,8.168861389160156,0.1,8.170697834373179,12060301.0,25
0.1,0.09999999377976744,1.928767681604871e-06,55.91795486398041,9.19908618927002,0.002779710659795699,16,-1441.1847970631607,0.012066014111042023,92.56005096435547,281.38539236003675,2.1620883146869072e-13,-212.23369212136816,16,-7.9189947142033414,30.01035980712643,91.9908676147461,-44.2261962890625,0.1,-44.223416578402706,4769411.5,26
0.1,0.09999999634492317,4.569008123617121e-06,58.020271937013604,20.873416900634766,0.009509217463003674,16,-2081.2432820705003,0.42631563544273376,218.4503631591797,294.653769967156,2.2635681996019905e-13,-213.5763837002309,16,11.004617259367249,46.493674738365115,208.7341766357422,7.9906768798828125,0.1,8.000186097345816,4568479.0,27
0.1,0.09999999463383892,1.9699078678246732e-06,60.14393691497389,21.32640266418457,0.0025679872066465444,16,-1303.6077720133771,-0.2813722789287567,208.27122497558594,267.50353540582404,2.2459507339535835e-13,-213.27477210206268,16,1.0160073591010197,40.55151117249828,213.2640380859375,65.51203918457031,0.1,65.51460717177696,10826092.0,28
0.1,0.09999999104614272,6.666541638653708e-07,62.23619128402788,8.520790100097656,0.0013736959523233455,16,-2060.5825730667157,-0.04998665675520897,85.20801544189453,271.87318086185223,1.675987118416043e-13,-215.46326019228047,16,14.510564826868968,49.621083879622155,85.2079086303711,-35.189453125,0.1,-35.188079429047676,12781426.0,29
0.1,0.09999999554640213,1.8309060868270154e-06,64.32523005304392,17.130855560302734,0.002729435111072132,16,-1490.756478832991,0.3695249855518341,178.3506317138672,291.05843796538994,2.1408348855511386e-13,-215.97971555626103,16,10.333131729667283,46.98396385876693,171.30856323242188,24.168418884277344,0.1,24.171148319388415,9356491.0,30
0.1,0.10000001087216508,8.186713380136368e-07,66.49021692306269,8.771706581115723,0.001768426600243484,16,-2160.117886298869,-0.06148102506995201,87.61628723144531,294.1794363616549,1.6607834828446994e-13,-215.25328654853917,16,19.979636605324067,50.19695148183742,87.71705627441406,37.901832580566406,0.1,37.90360100716665,10714563.0,31
0.1,0.10000000366772818,1.6317303439903355e-06,68.7938764920691,10.40070915222168,0.002753933456135565,16,-1687.7380912099263,0.30292776226997375,107.61520385742188,268.9338579120787,1.2823007319360154e-13,-215.46058142512697,16,-3.245194045903655,37.334078146422556,104.00708770751953,12.247940063476562,0.1,12.250693996932698,6374036.5,32
0.1,0.09999999655289331,3.4039365987779616e-07,71.07348303007893,2.7665934562683105,0.0004292253223988354,16,-1260.9674414997344,0.3025135397911072,28.624588012695312,279.0453146770422,1.3133046695683775e-13,-215.45069570162502,16,9.644005528898992,48.19982964119892,27.665935516357422,12.564178466796875,0.1,12.564607692119274,8127629.5,33
0.1,0.09999999463563133,1.7908631113844155e-06,73.25700758898165,21.333528518676758,0.0036753534821417472,16,-2052.2805226026117,-0.29124099016189575,208.12515258789062,274.938579994437,1.333283627156619e-13,-215.8349250254541,16,15.99852279865312,50.19405214902258,213.33529663085938,62.08500671386719,0.1,62.08868206734933,11912429.0,34
0.1,0.10000000265173604,4.805659022825353e-06,75.36914226203226,14.385660171508789,0.007355378463712927,16,-1530.5660324166188,-0.0651407465338707,143.6386260986328,200.1149954523008,1.096999476296795e-13,-216.0575452354053,16,2.04561672745192,43.75967305440836,143.85659790039062,-30.741127014160156,0.1,-30.733771635696442,2993483.25,35
0.1,0.10000001085177773,3.79392378847555e-07,77.45237161207478,4.394093036651611,0.0007677632353711901,16,-2023.6654139003876,-0.4800755977630615,42.008644104003906,233.13153802892438,1.0395323553969426e-13,-214.80973638897723,16,14.588871170841415,49.72362481933871,43.94092559814453,13.0084228515625,0.1,13.009190614797872,11581921.0,36
0.1,0.10000000789629075,7.875783002194855e-07,79.7244746220531,9.661998748779297,0.0017542533350719243,16,-2227.401814629786,-0.42549294233322144,92.92117309570312,207.02839810811196,1.2021311584777748e-13,-216.79795196607787,16,7.941368420105688,47.381993615681715,96.61997985839844,12.74896240234375,0.1,12.750716655678822,12267984.0,37
0.1,0.1,1.0296661271925004e-06,81.84123310004361,18.465744018554688,0.0020850622506811203,16,-2024.988678967497,0.33239004015922546,191.58847045898438,247.36318542930275,1.064165485694671e-13,-213.72223346804822,16,11.588793006987558,49.15879426501628,184.65744018554688,13.499710083007812,0.1,13.501795145258493,17933720.0,38
0.1,0.10000000308101144,7.297505042791088e-07,83.98010285198689,12.381315231323242,0.0010184679249358789,16,-1395.6385353128085,-0.31374409794807434,120.50341033935547,234.09659545934986,1.0621859816689323e-13,-212.1740912411642,16,0.9976468896712278,43.87780548829568,123.81314849853516,-28.53034210205078,0.1,-28.529323634125845,16966504.0,39
0.1,0.10000000440894609,1.0395858345156318e-06,86.18088056705892,12.978262901306152,0.002391402604468885,16,-2300.3416601796016,-0.22410649061203003,127.50300598144531,197.60455636124905,8.888482354071475e-14,-212.82156579012408,16,3.4862244425053186,44.690559288839516,129.78262329101562,31.0113525390625,0.1,31.01374394166697,12484070.0,40
0.1,0.09999999679445117,1.2850103476078248e-07,88.33976252900902,2.9750733375549316,0.00022381388678023858,16,-1741.7282841098556,0.06714409589767456,30.097227096557617,208.04278865337443,8.725733112595331e-14,-212.37814109879753,16,-0.2633505579389883,43.143660080432895,29.750734329223633,-14.506011962890625,0.1,-14.505788149003845,23152136.0,41
0.1,0.1,6.489781996149282e-07,90.45515573804732,15.146125793457031,0.001143269636382686,16,-1761.6456717052224,0.34376251697540283,157.3122100830078,220.8039175033898,8.821215978487422e-14,-208.46761548577066,16,15.842702828135728,50.77669080180344,151.4612579345703,40.998992919921875,0.1,41.000136189558255,23338420.0,42
0.1,0.10000000463538652,5.964284854487101e-06,92.51454065507278,16.459026336669922,0.009212945353840072,16,-1544.6856712266035,0.3803523778915405,171.52725219726562,184.26258644237208,6.479444786516466e-14,-209.1997966361596,16,19.883303450499728,51.72332179301367,164.5902557373047,21.97332763671875,0.1,21.98254058207259,2759597.5,43
0.1,0.10000000479932794,1.965819874774153e-06,94.6836044350639,23.845197677612305,0.003793077540576331,16,-1929.514290322304,0.1292884200811386,242.68951416015625,208.43523868045543,8.148051589693761e-14,-208.88826005101276,16,2.2646487563268067,44.79633862891747,238.45196533203125,106.92926025390625,0.1,106.93305333144683,12129899.0,44
0.1,0.10000000134622869,7.762497328811634e-08,96.78136868902948,0.8855054974555969,0.00013030927575327395,16,-1678.7030028288987,-0.6009351015090942,8.352964401245117,215.656414018191,8.493758307721433e-14,-207.82145320403535,16,12.18795542554238,51.52085117233327,8.85505485534668,-1.05084228515625,0.1,-1.0507119758804968,11407482.0,45
0.1,0.1,4.106537858335741e-06,99.02552781603299,11.927902221679688,0.007281944317090092,16,-1773.256345928648,0.253706693649292,122.84819793701172,202.6627477803744,8.585167121549078e-14,-206.7150576765853,16,25.950323614917078,53.5446637536433,119.27902221679688,-15.778396606445312,0.1,-15.771114662128223,2904612.75,46
0.1,0.10000000200419984,1.3595667939266987e-07,101.23772910004482,9.516758918762207,0.00019214511050418288,16,-1413.2818730386145,-0.19816657900810242,93.74691772460938,181.35285461971586,7.605163084091041e-14,-207.29485334840587,16,7.937730998464149,49.60799082722778,95.16758728027344,23.102149963378906,0.1,23.10234210848941,69998464.0,47
0.1,0.0999999984643163,6.6715365564493345e-06,103.42891432903707,12.420191764831543,0.012529330268835475,16,-1878.0276721594887,-0.3607134222984314,120.28091430664062,204.24234545764608,7.557887092648206e-14,-206.25327136220935,16,28.519843202111623,53.67721184711703,124.20191955566406,-20.83563995361328,0.1,-20.823110623344444,1861668.875,48
0.1,0.1,2.062558176561079e-06,105.56522387405857,13.139976501464844,0.0035773112305077185,16,-1734.4050078976197,0.23648184537887573,135.11170959472656,184.45530722158458,8.585261563708833e-14,-204.41275614239782,16,4.029264337295185,48.308975884424164,131.39976501464844,-51.50921630859375,0.1,-51.50563899736324,6370718.0,49
0.1,0.09999999401474861,5.219838170077032e-07,107.57716226601042,7.966868877410889,0.0007222548607140303,16,-1383.6728978580031,-0.12427413463592529,79.07474517822266,218.67982234777153,9.856454663353493e-14,-201.5559034703998,16,6.920545809153785,49.76749483831631,79.66869354248047,38.574737548828125,0.1,38.57545980368884,15262675.0,50
0.1,0.09999999859425182,1.4811332370379308e-06,110.01073008601088,13.568209648132324,0.003367165544701648,16,-2273.371132657539,-0.192365825176239,133.73651123046875,176.0595364420951,1.119768982415047e-13,-202.31269856857836,16,27.64548924573028,53.24375042194819,135.68209838867188,54.702362060546875,0.1,54.70572922609158,9160695.0,51
0.1,0.09999999248113291,7.051698618501103e-07,112.16546549205668,20.29399871826172,0.0017731772080841217,16,-2514.539125980153,0.27597734332084656,209.45095825195312,186.81521543068277,1.2189304994785813e-13,-200.6101854540213,16,5.6548244527376035,49.81447134596157,202.94000244140625,-57.17961120605469,0.1,-57.1778380288466,28778882.0,52
0.1,0.1000000092973474,1.6265412914780273e-06,114.32495385606308,20.514978408813477,0.003984367231613102,16,-2449.5948873161,0.15132315456867218,209.2391357421875,199.02564190538976,1.653978087753892e-13,-199.84051483046613,16,19.300540551713542,52.91349444592711,205.14976501464844,90.63288879394531,0.1,90.63687316117692,12612638.0,53
0.1,0.10000000283398644,9.414752742790255e-07,116.54411922104191,13.460535049438477,0.0013449322320206512,16,-1428.5369661466575,0.3608083426952362,140.02590942382812,194.6010389785278,1.6635641671895208e-13,-198.26472285971522,16,20.763596523708113,54.617102243741954,134.6053466796875,12.188812255859375,0.1,12.190157188091396,14297279.0,54
0.1,0.10000000327928804,3.2405069046296637e-06,118.66287440306041,23.265399932861328,0.007468411198988068,16,-2304.704609120894,-0.01709984801709652,233.4181671142578,177.5252869350249,1.3691949104863418e-13,-197.14424785558816,16,19.576402705401808,53.04914848265579,232.65399169921875,113.98330688476562,0.1,113.99077529596461,7179555.5,55
0.1,0.09999999218221077,3.021524192935293e-06,120.84248451900203,24.39754295349121,0.00638894322368649,16,-2114.4769380383086,0.09624532610177994,247.51776123046875,172.23884948684534,1.269664768797316e-13,-196.18426074785816,16,15.977035552348358,52.580040818279535,243.97544860839844,116.96031188964844,0.1,116.96670083287212,8074582.0,56
0.1,0.10000001190389651,3.0475367166557486e-06,123.09859006700572,3.605151414871216,0.0053703895533912804,16,-1762.206677950887,-0.06762704253196716,35.9879035949707,175.01647817734087,1.4090586116941951e-13,-194.6128742262111,16,11.270092197745898,51.107226996568,36.051509857177734,-1.63507080078125,0.1,-1.6297004112278588,1182972.125,57
0.1,0.0999999969175661,5.625801968566393e-06,125.28246649098583,24.751201629638672,0.015056832336298212,16,-2676.3886145347383,0.007729746401309967,248.93678283691406,183.71019042483627,1.6822458379438463e-13,-194.75492219606184,16,6.41497128103399,50.811076928426395,247.51202392578125,123.6796875,0.1,123.6947443323363,4399586.5,58
0.1,0.09999999031215027,3.7256113979061937e-06,127.66132474702317,39.376094818115234,0.008335415246065087,16,-2237.328147200113,0.2096177339553833,403.8543395996094,162.0266933761808,1.8075556773801527e-13,-193.1655913777857,16,25.490803622148455,53.20479097346216,393.760986328125,120.671142578125,0.1,120.67947799337107,10569030.0,59
0.1,0.10000000804235296,2.9343617447471084e-06,129.87507376202848,23.7163028717041,0.00554928696171747,16,-1891.1393496904122,0.18954229354858398,242.77760314941406,192.48423255950965,1.547214606493252e-13,-191.55825035100847,16,39.21637027048871,53.4586160934628,237.1630096435547,95.56109619140625,0.1,95.56664547836797,8082269.0,60
0.1,0.09999999124787236,1.1277679073068263e-05,132.04801316501107,30.510156631469727,0.02314019383357767,16,-2051.8578054626296,-0.11350445449352264,303.1578674316406,179.17677663545336,1.5201573542831417e-13,-188.241811677696,16,35.62630883512005,55.15539718909321,305.1015930175781,-132.35577392578125,0.1,-132.33263373194768,2705358.0,61
0.1,0.09999999856805523,2.9800506425165185e-06,134.23797424207442,13.319987297058105,0.00517845275455694,16,-1737.7062928648656,0.13651004433631897,135.6614532470703,182.20516621992516,1.8517007014714786e-13,-189.066029461492,16,22.636514428308182,55.1970032535844,133.1998748779297,56.061126708984375,0.1,56.06630516173893,4469718.5,62
0.1,0.10000000186400225,1.0077471568016164e-06,136.41651363798883,2.558136224746704,0.0018395469714970172,16,-1825.405270638881,0.11778143048286438,26.007028579711914,160.3503363490311,2.1497940685958922e-13,-190.04078362392144,16,34.3814932099792,52.75562299463128,25.581361770629883,-10.375,0.1,-10.373160453028502,2538470.25,63
0.1,0.10000000874948203,2.2176413207067987e-06,138.78222022298723,21.799562454223633,0.004375358510513571,16,-1972.978438694979,-0.05273453891277313,217.93600463867188,154.89094461362743,2.9131426162407135e-13,-185.55801447619683,16,34.15295926683554,53.263899976954015,217.99560546875,-103.65544128417969,0.1,-103.65106592566917,9830066.0,64
0.1,0.09999999258380303,1.841538619852809e-06,140.9981028790353,12.859343528747559,0.003537420191940666,16,-1920.9047009958476,-0.0459950715303421,128.6449432373047,169.1395352034526,2.822588531745628e-13,-186.36081053828525,16,21.52596252109058,54.980760755083416,128.59344482421875,63.24603271484375,0.1,63.24957013503569,6982935.0,65
0.1,0.09999999613217533,1.4276403338824611e-05,143.31866977899335,9.862642288208008,0.020578617229342292,16,-1441.4426897970052,-0.2519691586494446,96.61393737792969,189.12956558773314,3.974487268510812e-13,-184.4087424496837,16,28.65874494308045,56.33895239173763,98.62642669677734,17.162086486816406,0.1,17.18266510404575,690835.25,66
0.1,0.0999999961703885,2.988298122942263e-06,145.58255315304268,14.941582679748535,0.005593649545426055,16,-1871.8512395003536,-0.09070772677659988,148.80633544921875,175.83206824873716,3.388641216815068e-13,-183.65523932996203,16,25.564430057368817,56.10802646430647,149.41583251953125,65.35443878173828,0.1,65.36003243128371,5000031.0,67
0.1,0.10000000261594359,2.8224703312934467e-06,147.9059238040354,7.291245460510254,0.005151684950495194,16,-1825.239717625072,-0.2741232216358185,71.25957489013672,154.7437018910631,3.7247657990367706e-13,-181.8938131464978,16,14.64947744369685,54.09941179258896,72.9124526977539,9.193771362304688,0.1,9.198923047255184,2583285.0,68
0.1,0.1,2.580008767132983e-06,150.0276463039918,19.427825927734375,0.006158369680112392,16,-2386.956881141082,0.004114234820008278,195.3267364501953,178.61266680543318,3.4903431485332096e-13,-181.80134065160098,16,41.317465777423685,52.75790929218999,194.27825927734375,-96.51336669921875,0.1,-96.50720832953864,7530139.5,69
0.1,0.09999998816652912,3.2725008898490516e-06,152.25892793596722,9.670949935913086,0.007668324601432616,16,-2343.2612731195704,0.13067105412483215,98.44125366210938,155.52343323017587,5.056544926604846e-13,-181.53122559593783,16,13.336622758672004,55.804914634402934,96.70951080322266,24.699981689453125,0.1,24.707650014054558,2955217.25,70
0.1,0.10000000638159079,6.325139222369945e-07,154.2705986009678,1.4944148063659668,0.0010780530063677102,16,-1704.3941144488804,0.02012379840016365,15.048575401306152,164.68757601165714,6.924090725106244e-13,-178.97682807262896,16,27.49592889946487,55.03769626634727,14.944147109985352,5.792755126953125,0.1,5.793833179959493,2362659.0,71
0.1,0.10000000226079214,7.708319957274345e-06,156.42208579008002,16.87327766418457,0.01336296292903581,16,-1733.5765774000047,-0.018409399315714836,169.26498413085938,193.55869771984547,9.150608893452897e-13,-178.41125583442823,16,17.7234623314772,54.02919065049857,168.73277282714844,82.84422302246094,0.1,82.85758598538997,2188969.5,72
0.1,0.09999999667377105,4.3653353615162016e-06,158.64226917806081,11.468534469604492,0.007326527504151741,16,-1678.34241757019,-0.16228550672531128,113.39028930664062,170.20184213193278,9.31968659014212e-13,-176.86082861657798,16,27.80865223403911,55.29441742397368,114.68534851074219,-37.66706848144531,0.1,-37.65974195394116,2627183.0,73
0.1,0.09999999565714289,3.925014400053943e-05,160.78065174305812,35.13536834716797,0.06672427630021249,16,-1699.9753249133423,0.019549116492271423,353.78887939453125,179.09762736948866,1.6338144277550864e-12,-174.9727489676768,16,6.778891963159568,51.77289219850721,351.35369873046875,174.28091430664062,0.1,174.34763858294085,895165.375,74
0.1,0.09999999630423617,1.7548439672234078e-05,162.92087379400618,20.643619537353516,0.0540718090285156,16,-3081.2887093358177,-0.05096752196550369,206.41624450683594,163.80870714844627,1.4418253124003767e-12,-175.6108970199674,16,22.825356666737164,55.25559360113742,206.4362030029297,-94.336181640625,0.1,-94.28210983159649,1176379.25,75
0.1,0.10000000228917583,3.032612934484676e-05,165.03849704004824,8.332032203674316,0.056839094836501985,16,-1874.2614393735844,0.06855376064777374,84.30233001708984,183.94533238169396,2.099236810585864e-12,-174.78587775562488,16,10.286088569678602,52.831540669579326,83.32032012939453,32.9556884765625,0.1,33.012527571399005,274747.625,76
